V01146.1	274	12920
V01146.1	275	13194
V01146.1	276	13197
V01146.1	277	13187
V01146.1	278	13200
V01146.1	279	13103
V01146.1	280	12960
V01146.1	281	12652
V01146.1	282	12694
V01146.1	283	12708
V01146.1	284	12691
V01146.1	285	12518
V01146.1	286	11942
V01146.1	287	11448
V01146.1	288	11433
V01146.1	289	11325
V01146.1	290	11194
V01146.1	291	11062
V01146.1	292	9507
V01146.1	293	9479
V01146.1	294	9703
V01146.1	295	9689
V01146.1	296	9688
V01146.1	297	9696
V01146.1	298	9728
V01146.1	299	9582
V01146.1	300	8847
V01146.1	301	8878
V01146.1	302	8945
V01146.1	303	8938
V01146.1	304	8892
V01146.1	305	7766
V01146.1	306	8219
V01146.1	307	7827
V01146.1	308	7858
V01146.1	309	7908
V01146.1	310	7971
V01146.1	311	8056
V01146.1	312	7942
V01146.1	313	7427
V01146.1	314	7467
V01146.1	315	7425
V01146.1	316	7423
V01146.1	317	7353
V01146.1	318	7261
V01146.1	319	7267
V01146.1	320	7215
V01146.1	321	7206
V01146.1	322	7163
V01146.1	323	7130
V01146.1	324	7093
V01146.1	325	6948
V01146.1	326	6230
V01146.1	327	6087
V01146.1	328	5809
V01146.1	329	5765
V01146.1	330	5685
V01146.1	331	4450
V01146.1	332	4598
V01146.1	333	4981
V01146.1	334	4979
V01146.1	335	5192
V01146.1	336	5235
V01146.1	337	5381
V01146.1	338	5115
V01146.1	339	4278
V01146.1	340	4318
V01146.1	341	4261
V01146.1	342	4240
V01146.1	343	4125
V01146.1	344	3681
V01146.1	345	3685
V01146.1	346	3665
V01146.1	347	3577
V01146.1	348	3688
V01146.1	349	3562
V01146.1	350	3294
V01146.1	351	3294
V01146.1	352	3254
V01146.1	353	3053
V01146.1	354	2775
V01146.1	355	2753
V01146.1	356	2724
V01146.1	357	2666
V01146.1	358	2658
V01146.1	359	2655
V01146.1	360	2652
V01146.1	361	2643
V01146.1	362	2621
V01146.1	363	2621
V01146.1	364	2608
V01146.1	365	2601
V01146.1	366	2591
V01146.1	367	2577
V01146.1	368	2572
V01146.1	369	2562
V01146.1	370	2551
V01146.1	371	2555
V01146.1	372	2544
V01146.1	373	2494
V01146.1	374	2427
V01146.1	375	2360
V01146.1	376	2246
V01146.1	377	2235
V01146.1	378	2201
V01146.1	379	2187
V01146.1	380	2150
V01146.1	381	1741
V01146.1	382	1734
V01146.1	383	1795
V01146.1	384	1738
V01146.1	385	1726
V01146.1	386	1642
V01146.1	387	1574
V01146.1	388	1522
V01146.1	389	1484
V01146.1	390	1481
V01146.1	391	1467
V01146.1	392	1470
V01146.1	393	1468
V01146.1	394	1449
V01146.1	395	1440
V01146.1	396	1442
V01146.1	397	1432
V01146.1	398	1736
V01146.1	399	1736
V01146.1	400	1742
V01146.1	401	1745
V01146.1	402	1844
V01146.1	403	1983
V01146.1	404	2444
V01146.1	405	2498
V01146.1	406	2507
V01146.1	407	2280
V01146.1	408	2474
V01146.1	409	2693
V01146.1	410	3444
V01146.1	411	3565
V01146.1	412	3405
V01146.1	413	3522
V01146.1	414	3538
V01146.1	415	3861
V01146.1	416	3896
V01146.1	417	3978
V01146.1	418	4516
V01146.1	419	4920
V01146.1	420	5376
V01146.1	421	5684
V01146.1	422	5763
V01146.1	423	5673
V01146.1	424	5857
V01146.1	425	5872
V01146.1	426	5912
V01146.1	427	5976
V01146.1	428	5989
V01146.1	429	6520
V01146.1	430	6537
V01146.1	431	6645
V01146.1	432	6658
V01146.1	433	6666
V01146.1	434	6713
V01146.1	435	6720
V01146.1	436	6749
V01146.1	437	6749
V01146.1	438	6764
V01146.1	439	6767
V01146.1	440	6776
V01146.1	441	6789
V01146.1	442	6787
V01146.1	443	6790
V01146.1	444	6792
V01146.1	445	6788
V01146.1	446	6780
V01146.1	447	6781
V01146.1	448	6788
V01146.1	449	6804
V01146.1	450	6806
V01146.1	451	6797
V01146.1	452	6771
V01146.1	453	6800
V01146.1	454	6810
V01146.1	455	6812
V01146.1	456	6816
V01146.1	457	6810
V01146.1	458	6736
V01146.1	459	6735
V01146.1	460	6692
V01146.1	461	6702
V01146.1	462	6707
V01146.1	463	6713
V01146.1	464	6715
V01146.1	465	6838
V01146.1	466	6868
V01146.1	467	6971
V01146.1	468	6962
V01146.1	469	6965
V01146.1	470	6967
V01146.1	471	6967
V01146.1	472	6967
V01146.1	473	6686
V01146.1	474	6708
V01146.1	475	6746
V01146.1	476	6736
V01146.1	477	6757
V01146.1	478	6622
V01146.1	479	6172
V01146.1	480	6208
V01146.1	481	6195
V01146.1	482	6204
V01146.1	483	6056
V01146.1	484	5859
V01146.1	485	4964
V01146.1	486	4797
V01146.1	487	4808
V01146.1	488	4709
V01146.1	489	4684
V01146.1	490	4403
V01146.1	491	4428
V01146.1	492	4337
V01146.1	493	3814
V01146.1	494	3419
V01146.1	495	2964
V01146.1	496	2690
V01146.1	497	2555
V01146.1	498	2520
V01146.1	499	2472
V01146.1	500	2523
V01146.1	501	2495
V01146.1	502	2448
V01146.1	503	2449
V01146.1	504	1924
V01146.1	505	1913
V01146.1	506	1807
V01146.1	507	1798
V01146.1	508	1780
V01146.1	509	1753
V01146.1	510	1743
V01146.1	511	1791
V01146.1	512	1827
V01146.1	513	1818
V01146.1	514	1819
V01146.1	515	1813
V01146.1	516	1813
V01146.1	517	1885
V01146.1	518	1901
V01146.1	519	2112
V01146.1	520	2202
V01146.1	521	2200
V01146.1	522	2350
V01146.1	523	2347
V01146.1	524	2358
V01146.1	525	2428
V01146.1	526	2456
V01146.1	527	2665
V01146.1	528	3400
V01146.1	529	3508
V01146.1	530	3510
V01146.1	531	3505
V01146.1	532	3631
V01146.1	533	3743
V01146.1	534	3784
V01146.1	535	3806
V01146.1	536	3902
V01146.1	537	4179
V01146.1	538	5203
V01146.1	539	5386
V01146.1	540	5276
V01146.1	541	5266
V01146.1	542	5390
V01146.1	543	5435
V01146.1	544	5496
V01146.1	545	5504
V01146.1	546	5557
V01146.1	547	5577
V01146.1	548	5578
V01146.1	549	5570
V01146.1	550	5526
V01146.1	551	5507
V01146.1	552	5406
V01146.1	553	5437
V01146.1	554	5438
V01146.1	555	5341
V01146.1	556	5343
V01146.1	557	5320
V01146.1	558	5228
V01146.1	559	5197
V01146.1	560	5127
V01146.1	561	5119
V01146.1	562	5098
V01146.1	563	5083
V01146.1	564	5037
V01146.1	565	4988
V01146.1	566	4927
V01146.1	567	4930
V01146.1	568	4921
V01146.1	569	4905
V01146.1	570	4908
V01146.1	571	4934
V01146.1	572	4934
V01146.1	573	4928
V01146.1	574	4905
V01146.1	575	4834
V01146.1	576	4887
V01146.1	577	4982
V01146.1	578	5062
V01146.1	579	5437
V01146.1	580	6505
V01146.1	581	7106
V01146.1	582	7175
V01146.1	583	7177
V01146.1	584	7166
V01146.1	585	7163
V01146.1	586	7101
V01146.1	587	7064
V01146.1	588	7060
V01146.1	589	7055
V01146.1	590	7067
V01146.1	591	7058
V01146.1	592	6993
V01146.1	593	6980
V01146.1	594	6764
V01146.1	595	6683
V01146.1	596	6683
V01146.1	597	6540
V01146.1	598	6538
V01146.1	599	6511
V01146.1	600	6436
V01146.1	601	6408
V01146.1	602	6197
V01146.1	603	5417
V01146.1	604	5341
V01146.1	605	5336
V01146.1	606	5326
V01146.1	607	5197
V01146.1	608	5103
V01146.1	609	5101
V01146.1	610	5062
V01146.1	611	4883
V01146.1	612	4679
V01146.1	613	3540
V01146.1	614	3450
V01146.1	615	3446
V01146.1	616	3429
V01146.1	617	3199
V01146.1	618	3153
V01146.1	619	3107
V01146.1	620	3100
V01146.1	621	3043
V01146.1	622	3015
V01146.1	623	2982
V01146.1	624	2954
V01146.1	625	3019
V01146.1	626	3023
V01146.1	627	3017
V01146.1	628	2992
V01146.1	629	2984
V01146.1	630	3010
V01146.1	631	3007
V01146.1	632	3017
V01146.1	633	3018
V01146.1	634	3018
V01146.1	635	3044
V01146.1	636	3088
V01146.1	637	3278
V01146.1	638	3310
V01146.1	639	3360
V01146.1	640	3381
V01146.1	641	3412
V01146.1	642	3600
V01146.1	643	3597
V01146.1	644	3657
V01146.1	645	3741
V01146.1	646	3682
V01146.1	647	3857
V01146.1	648	3846
V01146.1	649	3822
V01146.1	650	3912
V01146.1	651	3872
V01146.1	652	3979
V01146.1	653	4771
V01146.1	654	4514
V01146.1	655	3429
V01146.1	656	3103
V01146.1	657	3277
V01146.1	658	5502
V01146.1	659	5536
V01146.1	660	5659
V01146.1	661	5889
V01146.1	662	6067
V01146.1	663	6636
V01146.1	664	6692
V01146.1	665	6899
V01146.1	666	7037
V01146.1	667	7040
V01146.1	668	7574
V01146.1	669	7817
V01146.1	670	7902
V01146.1	671	7952
V01146.1	672	8868
V01146.1	673	9773
V01146.1	674	9796
V01146.1	675	9973
V01146.1	676	10042
V01146.1	677	10503
V01146.1	678	10822
V01146.1	679	11075
V01146.1	680	12155
V01146.1	681	12195
V01146.1	682	12738
V01146.1	683	12979
V01146.1	684	12963
V01146.1	685	14044
V01146.1	686	15329
V01146.1	687	15538
V01146.1	688	15565
V01146.1	689	15665
V01146.1	690	15739
V01146.1	691	16339
V01146.1	692	16422
V01146.1	693	16431
V01146.1	694	16492
V01146.1	695	16525
V01146.1	696	16525
V01146.1	697	16604
V01146.1	698	16615
V01146.1	699	16617
V01146.1	700	16542
V01146.1	701	16539
V01146.1	702	16524
V01146.1	703	16505
V01146.1	704	16498
V01146.1	705	16490
V01146.1	706	16502
V01146.1	707	16489
V01146.1	708	16492
V01146.1	709	16518
V01146.1	710	16505
V01146.1	711	16479
V01146.1	712	16297
V01146.1	713	16272
V01146.1	714	16284
V01146.1	715	16310
V01146.1	716	16293
V01146.1	717	16157
V01146.1	718	16180
V01146.1	719	16139
V01146.1	720	16053
V01146.1	721	16144
V01146.1	722	16487
V01146.1	723	16492
V01146.1	724	16657
V01146.1	725	16903
V01146.1	726	17290
V01146.1	727	17105
V01146.1	728	16193
V01146.1	729	16528
V01146.1	730	16644
V01146.1	731	17154
V01146.1	732	16963
V01146.1	733	14730
V01146.1	734	14721
V01146.1	735	14513
V01146.1	736	15269
V01146.1	737	14978
V01146.1	738	14807
V01146.1	739	14800
V01146.1	740	14619
V01146.1	741	14781
V01146.1	742	14814
V01146.1	743	14442
V01146.1	744	14219
V01146.1	745	14156
V01146.1	746	14226
V01146.1	747	13321
V01146.1	748	12595
V01146.1	749	12714
V01146.1	750	12579
V01146.1	751	12561
V01146.1	752	12128
V01146.1	753	11850
V01146.1	754	11704
V01146.1	755	10822
V01146.1	756	10865
V01146.1	757	10345
V01146.1	758	10039
V01146.1	759	9958
V01146.1	760	8713
V01146.1	761	7690
V01146.1	762	7477
V01146.1	763	7462
V01146.1	764	7363
V01146.1	765	7296
V01146.1	766	6669
V01146.1	767	6612
V01146.1	768	6604
V01146.1	769	6551
V01146.1	770	6598
V01146.1	771	6587
V01146.1	772	6531
V01146.1	773	6556
V01146.1	774	6575
V01146.1	775	6628
V01146.1	776	6662
V01146.1	777	6663
V01146.1	778	6676
V01146.1	779	6674
V01146.1	780	6673
V01146.1	781	6725
V01146.1	782	6864
V01146.1	783	7936
V01146.1	784	9577
V01146.1	785	9684
V01146.1	786	9927
V01146.1	787	9926
V01146.1	788	9925
V01146.1	789	9866
V01146.1	790	9822
V01146.1	791	9798
V01146.1	792	9738
V01146.1	793	9726
V01146.1	794	9721
V01146.1	795	9713
V01146.1	796	9603
V01146.1	797	9087
V01146.1	798	9066
V01146.1	799	8838
V01146.1	800	8498
V01146.1	801	8081
V01146.1	802	7983
V01146.1	803	7937
V01146.1	804	7444
V01146.1	805	7363
V01146.1	806	6717
V01146.1	807	6673
V01146.1	808	6667
V01146.1	809	6660
V01146.1	810	6647
V01146.1	811	5670
V01146.1	812	5608
V01146.1	813	5452
V01146.1	814	5430
V01146.1	815	5269
V01146.1	816	5070
V01146.1	817	4941
V01146.1	818	4868
V01146.1	819	4858
V01146.1	820	4834
V01146.1	821	4713
V01146.1	822	4670
V01146.1	823	4481
V01146.1	824	4352
V01146.1	825	4316
V01146.1	826	4270
V01146.1	827	4233
V01146.1	828	4189
V01146.1	829	4048
V01146.1	830	3790
V01146.1	831	3756
V01146.1	832	3741
V01146.1	833	3732
V01146.1	834	3732
V01146.1	835	3731
V01146.1	836	3731
V01146.1	837	3724
V01146.1	838	3722
V01146.1	839	3722
V01146.1	840	3718
V01146.1	841	3716
V01146.1	842	3710
V01146.1	843	3702
V01146.1	844	3695
V01146.1	845	3619
V01146.1	846	3620
V01146.1	847	3604
V01146.1	848	3574
V01146.1	849	3553
V01146.1	850	3501
V01146.1	851	3466
V01146.1	852	3464
V01146.1	853	3451
V01146.1	854	3449
V01146.1	855	3431
V01146.1	856	3354
V01146.1	857	3161
V01146.1	858	2086
V01146.1	859	394
V01146.1	860	139
V01146.1	861	88
V01146.1	862	86
V01146.1	863	85
V01146.1	864	81
V01146.1	865	81
V01146.1	866	80
V01146.1	867	79
V01146.1	868	69
V01146.1	869	51
V01146.1	870	46
V01146.1	871	46
V01146.1	872	46
V01146.1	873	46
V01146.1	874	46
V01146.1	875	47
V01146.1	876	47
V01146.1	877	49
V01146.1	878	49
V01146.1	879	49
V01146.1	880	44
V01146.1	881	39
V01146.1	882	39
V01146.1	883	38
V01146.1	884	35
V01146.1	885	33
V01146.1	886	23
V01146.1	887	52
V01146.1	888	52
V01146.1	889	53
V01146.1	890	53
V01146.1	891	53
V01146.1	892	53
V01146.1	893	53
V01146.1	894	53
V01146.1	895	54
V01146.1	896	54
V01146.1	897	54
V01146.1	898	54
V01146.1	899	54
V01146.1	900	54
V01146.1	901	54
V01146.1	902	54
V01146.1	903	54
V01146.1	904	54
V01146.1	905	55
V01146.1	906	55
V01146.1	907	55
V01146.1	908	56
V01146.1	909	57
V01146.1	910	57
V01146.1	911	57
V01146.1	912	58
V01146.1	913	58
V01146.1	914	58
V01146.1	915	58
V01146.1	916	60
V01146.1	917	59
V01146.1	918	59
V01146.1	919	59
V01146.1	920	59
V01146.1	921	61
V01146.1	922	61
V01146.1	923	61
V01146.1	924	61
V01146.1	925	60
V01146.1	926	59
V01146.1	927	58
V01146.1	928	58
V01146.1	929	58
V01146.1	930	54
V01146.1	931	56
V01146.1	932	57
V01146.1	933	59
V01146.1	934	59
V01146.1	935	62
V01146.1	936	69
V01146.1	937	69
V01146.1	938	82
V01146.1	939	85
V01146.1	940	86
V01146.1	941	86
V01146.1	942	86
V01146.1	943	87
V01146.1	944	89
V01146.1	945	89
V01146.1	946	93
V01146.1	947	99
V01146.1	948	99
V01146.1	949	102
V01146.1	950	101
V01146.1	951	102
V01146.1	952	109
V01146.1	953	111
V01146.1	954	112
V01146.1	955	114
V01146.1	956	112
V01146.1	957	114
V01146.1	958	114
V01146.1	959	115
V01146.1	960	115
V01146.1	961	114
V01146.1	962	85
V01146.1	963	86
V01146.1	964	85
V01146.1	965	85
V01146.1	966	85
V01146.1	967	85
V01146.1	968	85
V01146.1	969	84
V01146.1	970	88
V01146.1	971	89
V01146.1	972	89
V01146.1	973	89
V01146.1	974	91
V01146.1	975	93
V01146.1	976	95
V01146.1	977	96
V01146.1	978	96
V01146.1	979	96
V01146.1	980	95
V01146.1	981	95
V01146.1	982	95
V01146.1	983	93
V01146.1	984	93
V01146.1	985	93
V01146.1	986	95
V01146.1	987	94
V01146.1	988	94
V01146.1	989	94
V01146.1	990	95
V01146.1	991	94
V01146.1	992	99
V01146.1	993	107
V01146.1	994	123
V01146.1	995	121
V01146.1	996	117
V01146.1	997	117
V01146.1	998	118
V01146.1	999	119
V01146.1	1000	117
V01146.1	1001	124
V01146.1	1002	129
V01146.1	1003	150
V01146.1	1004	171
V01146.1	1005	171
V01146.1	1006	170
V01146.1	1007	172
V01146.1	1008	170
V01146.1	1009	170
V01146.1	1010	167
V01146.1	1011	160
V01146.1	1012	159
V01146.1	1013	147
V01146.1	1014	146
V01146.1	1015	146
V01146.1	1016	149
V01146.1	1017	149
V01146.1	1018	148
V01146.1	1019	146
V01146.1	1020	147
V01146.1	1021	144
V01146.1	1022	138
V01146.1	1023	139
V01146.1	1024	141
V01146.1	1025	145
V01146.1	1026	232
V01146.1	1027	230
V01146.1	1028	241
V01146.1	1029	241
V01146.1	1030	321
V01146.1	1031	387
V01146.1	1032	421
V01146.1	1033	429
V01146.1	1034	436
V01146.1	1035	436
V01146.1	1036	438
V01146.1	1037	441
V01146.1	1038	440
V01146.1	1039	442
V01146.1	1040	448
V01146.1	1041	449
V01146.1	1042	450
V01146.1	1043	450
V01146.1	1044	449
V01146.1	1045	448
V01146.1	1046	447
V01146.1	1047	447
V01146.1	1048	447
V01146.1	1049	445
V01146.1	1050	444
V01146.1	1051	443
V01146.1	1052	445
V01146.1	1053	445
V01146.1	1054	446
V01146.1	1055	446
V01146.1	1056	446
V01146.1	1057	446
V01146.1	1058	450
V01146.1	1059	466
V01146.1	1060	469
V01146.1	1061	469
V01146.1	1062	473
V01146.1	1063	484
V01146.1	1064	488
V01146.1	1065	508
V01146.1	1066	535
V01146.1	1067	534
V01146.1	1068	544
V01146.1	1069	582
V01146.1	1070	803
V01146.1	1071	806
V01146.1	1072	905
V01146.1	1073	908
V01146.1	1074	927
V01146.1	1075	946
V01146.1	1076	957
V01146.1	1077	1056
V01146.1	1078	2111
V01146.1	1079	2535
V01146.1	1080	2547
V01146.1	1081	2604
V01146.1	1082	2718
V01146.1	1083	2744
V01146.1	1084	2780
V01146.1	1085	2806
V01146.1	1086	2835
V01146.1	1087	2839
V01146.1	1088	2896
V01146.1	1089	3009
V01146.1	1090	3222
V01146.1	1091	3360
V01146.1	1092	3405
V01146.1	1093	3413
V01146.1	1094	3413
V01146.1	1095	3414
V01146.1	1096	3428
V01146.1	1097	3487
V01146.1	1098	3572
V01146.1	1099	3579
V01146.1	1100	3611
V01146.1	1101	3560
V01146.1	1102	3611
V01146.1	1103	3642
V01146.1	1104	3829
V01146.1	1105	3780
V01146.1	1106	3727
V01146.1	1107	3731
V01146.1	1108	3731
V01146.1	1109	3777
V01146.1	1110	3824
V01146.1	1111	3946
V01146.1	1112	4309
V01146.1	1113	4318
V01146.1	1114	4787
V01146.1	1115	4790
V01146.1	1116	4818
V01146.1	1117	4832
V01146.1	1118	4844
V01146.1	1119	4862
V01146.1	1120	4868
V01146.1	1121	4869
V01146.1	1122	4886
V01146.1	1123	4929
V01146.1	1124	4929
V01146.1	1125	4957
V01146.1	1126	4968
V01146.1	1127	4997
V01146.1	1128	4993
V01146.1	1129	5023
V01146.1	1130	5040
V01146.1	1131	5042
V01146.1	1132	5052
V01146.1	1133	5068
V01146.1	1134	5124
V01146.1	1135	5236
V01146.1	1136	5315
V01146.1	1137	5330
V01146.1	1138	5325
V01146.1	1139	5479
V01146.1	1140	5463
V01146.1	1141	5461
V01146.1	1142	5489
V01146.1	1143	5501
V01146.1	1144	5541
V01146.1	1145	5582
V01146.1	1146	5608
V01146.1	1147	5534
V01146.1	1148	5646
V01146.1	1149	5625
V01146.1	1150	5607
V01146.1	1151	5591
V01146.1	1152	5485
V01146.1	1153	4401
V01146.1	1154	3974
V01146.1	1155	3970
V01146.1	1156	3908
V01146.1	1157	3781
V01146.1	1158	3770
V01146.1	1159	3747
V01146.1	1160	3729
V01146.1	1161	3703
V01146.1	1162	3698
V01146.1	1163	3650
V01146.1	1164	3559
V01146.1	1165	3299
V01146.1	1166	3203
V01146.1	1167	3187
V01146.1	1168	3270
V01146.1	1169	3282
V01146.1	1170	3287
V01146.1	1171	3299
V01146.1	1172	3222
V01146.1	1173	3167
V01146.1	1174	3157
V01146.1	1175	3127
V01146.1	1176	3086
V01146.1	1177	3024
V01146.1	1178	2975
V01146.1	1179	2780
V01146.1	1180	2852
V01146.1	1181	2893
V01146.1	1182	2860
V01146.1	1183	2870
V01146.1	1184	2843
V01146.1	1185	2808
V01146.1	1186	2684
V01146.1	1187	2426
V01146.1	1188	2613
V01146.1	1189	2232
V01146.1	1190	2503
V01146.1	1191	2555
V01146.1	1192	2552
V01146.1	1193	2569
V01146.1	1194	2614
V01146.1	1195	2787
V01146.1	1196	2829
V01146.1	1197	2836
V01146.1	1198	2881
V01146.1	1199	3359
V01146.1	1200	3432
V01146.1	1201	3485
V01146.1	1202	3658
V01146.1	1203	3827
V01146.1	1204	3816
V01146.1	1205	4001
V01146.1	1206	4002
V01146.1	1207	4137
V01146.1	1208	4156
V01146.1	1209	4096
V01146.1	1210	4026
V01146.1	1211	4052
V01146.1	1212	4068
V01146.1	1213	4116
V01146.1	1214	3960
V01146.1	1215	3961
V01146.1	1216	4076
V01146.1	1217	4065
V01146.1	1218	4074
V01146.1	1219	4075
V01146.1	1220	3818
V01146.1	1221	4133
V01146.1	1222	4184
V01146.1	1223	4097
V01146.1	1224	4107
V01146.1	1225	4119
V01146.1	1226	4553
V01146.1	1227	4616
V01146.1	1228	4679
V01146.1	1229	5057
V01146.1	1230	5157
V01146.1	1231	5222
V01146.1	1232	5360
V01146.1	1233	5417
V01146.1	1234	5510
V01146.1	1235	5601
V01146.1	1236	5618
V01146.1	1237	6238
V01146.1	1238	6233
V01146.1	1239	6251
V01146.1	1240	6292
V01146.1	1241	6298
V01146.1	1242	6404
V01146.1	1243	6311
V01146.1	1244	660
V01146.1	1245	651
V01146.1	1246	625
V01146.1	1247	613
V01146.1	1248	613
V01146.1	1249	612
V01146.1	1250	605
V01146.1	1251	602
V01146.1	1252	602
V01146.1	1253	228
V01146.1	1254	227
V01146.1	1255	145
V01146.1	1256	94
V01146.1	1257	2
V01146.1	1258	0
V01146.1	1259	0
V01146.1	1260	0
V01146.1	1261	0
V01146.1	1262	0
V01146.1	1263	0
V01146.1	1264	0
V01146.1	1265	0
V01146.1	1266	0
V01146.1	1267	0
V01146.1	1268	0
V01146.1	1269	0
V01146.1	1270	0
V01146.1	1271	0
V01146.1	1272	0
V01146.1	1273	0
V01146.1	1274	0
V01146.1	1275	0
V01146.1	1276	0
V01146.1	1277	0
V01146.1	1278	0
V01146.1	1279	0
V01146.1	1280	0
