target_id	length	eff_length	est_counts	tpm
U00096.3|b0186|AAC73297.1|CDS|ldcC	2142	1963	41	1.35293
U00096.3|b0187|AAC73298.2|CDS|yaeR	390	211	10	3.06994
U00096.3|b0188|AAC73299.1|CDS|tilS	1299	1120	84	4.85819
U00096.3|b0189|AAC73300.2|CDS|rof	255	76.0064	18	15.3403
U00096.3|b4406|AAT48124.1|CDS|yaeP	201	27.2129	14	33.3247
U00096.3|b0190|AAC73301.1|CDS|yaeQ	546	367	41	7.23654
U00096.3|b0191|AAC73302.1|CDS|arfB	423	244	29	7.69877
U00096.3|b0192|AAC73303.1|CDS|nlpE	711	532	46	5.60092
U00096.3|b0193|AAC73304.2|CDS|yaeF	825	646	9	0.90245
U00096.3|b0194|AAC73305.1|CDS|proS	1719	1540	828	34.8275
U00096.3|b0195|AAC73306.1|CDS|tsaA	708	529	65	7.95922
U00096.3|b0196|AAC73307.1|CDS|rcsF	405	226	68	19.4901
U00096.3|b0197|AAC73308.1|CDS|metQ	816	637	196	19.931
U00096.3|b0198|AAC73309.1|CDS|metI	654	475	56	7.63673
U00096.3|b0199|AAC73310.1|CDS|metN	1032	853	146	11.0871
U00096.3|b0200|AAC73311.1|CDS|gmhB	576	397	46	7.50551
U00096.3|b0201|NA|rRNA|rrsH	1542	1363	1.63466e+06	77686.3
U00096.3|b0202|NA|tRNA|ileV	77	4.17138	0	0
U00096.3|b0203|NA|tRNA|alaV	76	4.14046	0	0
U00096.3|b0204|NA|rRNA|rrlH	2904	2725	2.3724e+06	56394.1
U00096.3|b0205|NA|rRNA|rrfH	120	6.21	0	0
U00096.3|b0206|NA|tRNA|aspU	77	4.17138	0	0
U00096.3|b0207|AAC73312.1|CDS|dkgB	804	625	24	2.48739
U00096.3|b0208|AAC73313.1|CDS|yafC	915	736	26	2.28828
U00096.3|b0209|AAC73314.1|CDS|yafD	801	622	56	5.83191
U00096.3|b0210|AAC73315.1|CDS|yafE	624	445	8	1.16451
U00096.3|b0211|AAC73316.1|CDS|mltD	1359	1180	585	32.1134
U00096.3|b0212|AAC73317.1|CDS|gloB	756	577	34	3.81695
U00096.3|b0213|AAC73318.2|CDS|yafS	723	544	29	3.45312
U00096.3|b0214|AAC73319.1|CDS|rnhA	468	289	34	7.62068
U00096.3|b0215|AAC73320.1|CDS|dnaQ	732	553	66	7.73093
U00096.3|b0216|NA|tRNA|aspV	77	4.17138	0	0
U00096.3|b0217|AAC73321.1|CDS|yafT	786	607	25	2.66787
U00096.3|b4586|ABP93434.1|CDS|ykfM	480	301	2	0.430404
U00096.3|b0218|NA|CDS|yafU	357	178	2	0.727818
U00096.3|b4503|NA|CDS|yafF	273	94.0001	0	0
U00096.3|b0219|AAC73323.1|CDS|yafV	771	592	17	1.86012
U00096.3|b0220|AAC73324.1|CDS|ivy	474	295	56	12.2964
U00096.3|b0221|AAC73325.2|CDS|fadE	2445	2266	129	3.68759
U00096.3|b0222|AAC73326.1|CDS|gmhA	579	400	127	20.5663
U00096.3|b0223|AAC73327.1|CDS|yafJ	768	589	84	9.23798
U00096.3|b0224|AAC73328.1|CDS|yafK	741	562	102	11.7565
U00096.3|b0225|AAC73329.1|CDS|yafQ	279	100	19	12.3074
U00096.3|b0226|AAC73330.1|CDS|dinJ	261	82.002	29	22.908
U00096.3|b0227|AAC73331.1|CDS|yafL	750	571	1	0.113443
U00096.3|b0228|AAC73332.1|CDS|rayT	498	319	10	2.03059
U00096.3|b0229|NA|CDS|lfhA	1713	1534	2	0.0844535
U00096.3|b0230|NA|CDS|lafU	756	577	4	0.449052
U00096.3|b0231|AAC73335.1|CDS|dinB	1056	877	40	2.95443
U00096.3|b0232|AAC73336.1|CDS|yafN	294	115	4	2.25307
U00096.3|b0233|AAC73337.1|CDS|yafO	399	220	10	2.94436
U00096.3|b0234|AAC73338.1|CDS|yafP	453	274	7	1.65486
U00096.3|b0235|NA|CDS|ykfJ	207	31.3862	0	0
U00096.3|b0236|NA|CDS|prfH	501	322	5	1.00584
U00096.3|b0237|AAC73341.1|CDS|pepD	1458	1279	780	39.5036
U00096.3|b0238|AAC73342.1|CDS|gpt	459	280	152	35.164
U00096.3|b0239|AAC73343.1|CDS|frsA	1245	1066	65	3.94975
U00096.3|b0240|NA|CDS|crl	1178	999	253.159	16.415
U00096.3|b0241|AAC73345.1|CDS|phoE	1056	877	13	0.960189
U00096.3|b0242|AAC73346.1|CDS|proB	1104	925	239	16.7367
U00096.3|b0243|AAC73347.1|CDS|proA	1254	1075	195	11.75
U00096.3|b0244|NA|tRNA|thrW	76	4.14046	0	0
U00096.3|b4626|NA|CDS|ykfN	63	3.78007	0	0
U00096.3|b0245|AAC73348.1|CDS|ykfI	342	163	7	2.78178
U00096.3|b0246|AAC73349.1|CDS|yafW	318	139	0	0
U00096.3|b4504|ABD18634.1|CDS|ykfH	222	43.8484	1	1.47727
U00096.3|b0247|AAC73350.1|CDS|ykfG	477	298	8.80348	1.9136
U00096.3|b0248|AAC73351.1|CDS|yafX	459	280	16	3.70148
U00096.3|b0249|AAC73352.1|CDS|ykfF	240	61.0822	6	6.36281
U00096.3|b0250|AAC73353.1|CDS|ykfB	468	289	13	2.91379
U00096.3|b0251|AAC73354.2|CDS|yafY	444	265	8	1.9555
U00096.3|b4627|NA|CDS|ykfL	222	43.8484	0	0
U00096.3|b4628|NA|CDS|ykfK	192	21.9418	0	0
U00096.3|b0252|AAC73355.2|CDS|yafZ	822	643	5	0.5037
U00096.3|b0253|AAC73356.2|CDS|ykfA	864	685	8	0.756506
U00096.3|b0254|AAC73357.1|CDS|perR	894	715	14	1.26834
U00096.3|b4587|NA|CDS|insN	1912	1733	70.33	2.62879
U00096.3|b0256|AAC73359.1|CDS|insI1	1152	973	5.17774	0.344699
U00096.3|b0258|NA|CDS|ykfC	1108	929	8	0.557811
U00096.3|b0259|AAC73362.1|CDS|insH1	1017	838	26.1033	2.01774
U00096.3|b0260|AAC73363.2|CDS|mmuP	1404	1225	5	0.264391
U00096.3|b0261|AAC73364.1|CDS|mmuM	933	754	22	1.89001
U00096.3|b0262|AAC73365.2|CDS|afuC	1047	868	6	0.447759
U00096.3|b0263|NA|CDS|afuB	348	169	0	0
U00096.3|b0264|AAC73367.1|CDS|insB1	504	325	6.32484	1.2606
U00096.3|b0265|AAC73368.1|CDS|insA	276	97.0001	6.96852	4.65352
U00096.3|b4708|NA|CDS|insI1	174	14.6185	0	0
U00096.3|b4505|NA|CDS|insX	249	70.019	8	7.40094
U00096.3|b0266|NA|CDS|yagB	309	130	3	1.49483
U00096.3|b0267|AAC73370.1|CDS|yagA	1155	976	1	0.0663687
U00096.3|b0268|AAC73371.2|CDS|yagE	909	730	52	4.61417
U00096.3|b0269|AAC73372.1|CDS|yagF	1968	1789	63	2.28109
U00096.3|b0270|AAC73373.1|CDS|yagG	1383	1204	11	0.591806
U00096.3|b0271|AAC73374.1|CDS|yagH	1611	1432	12	0.542814
U00096.3|b0272|AAC73375.1|CDS|yagI	759	580	26	2.90374
U00096.3|b0273|AAC73376.1|CDS|argF	1005	826	16	1.25474
U00096.3|b4688|NA|CDS|ykgS	205	29.9375	0.825519	1.78618
U00096.3|b0274|AAC73377.1|CDS|insB1	504	325	6.32484	1.2606
U00096.3|b0275|AAC73378.1|CDS|insA	276	97.0001	6.96852	4.65352
U00096.3|b0276|NA|CDS|yagJ	828	649	9	0.898278
U00096.3|b0277|AAC73380.1|CDS|yagK	627	448	13	1.87966
U00096.3|b0278|AAC73381.1|CDS|yagL	699	520	3	0.373707
U00096.3|b0279|AAC73382.1|CDS|yagM	855	676	3	0.287467
U00096.3|b0280|AAC73383.1|CDS|yagN	441	262	29	7.16984
U00096.3|b0281|AAC73384.1|CDS|intF	1401	1222	158	8.37527
U00096.3|b4629|NA|tRNA|ptwF	49	3.46281	0	0
U00096.3|b4694|NA|CDS|yagP	339	160	11	4.45334
U00096.3|b4695|NA|CDS|ykgT	78	4.20281	0	0
U00096.3|b0283|AAC73386.1|CDS|paoD	957	778	10	0.832594
U00096.3|b0284|AAC73387.1|CDS|paoC	2199	2020	7	0.224471
U00096.3|b0285|AAC73388.1|CDS|paoB	957	778	2	0.166519
U00096.3|b0286|AAC73389.1|CDS|paoA	690	511	6	0.760577
U00096.3|b0287|AAC73390.1|CDS|yagU	615	436	42	6.23987
U00096.3|b0288|AAC73391.1|CDS|ykgJ	330	151	5	2.14489
U00096.3|b0289|AAC73392.2|CDS|ecpE	711	532	2	0.243518
U00096.3|b0290|AAC73393.1|CDS|ecpD	1644	1465	24	1.06117
U00096.3|b0291|AAC73394.1|CDS|ecpC	2526	2347	13	0.358792
U00096.3|b0292|AAC73395.1|CDS|ecpB	669	490	4	0.528782
U00096.3|b0293|AAC73396.1|CDS|ecpA	588	409	6	0.950257
U00096.3|b0294|AAC73397.1|CDS|ecpR	591	412	4	0.628891
U00096.3|b0295|AAC73398.1|CDS|ykgL	228	49.4247	1	1.3106
U00096.3|b4506|ABD18636.1|CDS|ykgO	141	8.14747	0	0
U00096.3|b0296|AAC73399.1|CDS|ykgM	264	85.0011	5	3.81029
U00096.3|b4671|ACO59990.1|CDS|ykgR	102	5.14791	0	0
U00096.3|b4630|NA|CDS|ykgP	90	4.62459	0	0
U00096.3|b0297|NA|CDS|eaeH	872	693	5	0.467358
