target_id	length	eff_length	est_counts	tpm
NC_001604.1|T7p26|NP_041979.1|CDS|hypothetical	213	36.0583	15	7.53824
NC_001604.1|T7p27|NP_041980.1|CDS|hypothetical	270	91.0003	24	4.77917
NC_001604.1|T7p28|NP_041981.1|CDS|hypothetical	408	229	11	0.870445
NC_001604.1|T7p29|NP_041982.1|CDS|DNA	2115	1936	134	1.25425
NC_001604.1|T7p30|NP_041983.1|CDS|hypothetical	357	178	14	1.42525
NC_001604.1|T7p31|NP_041984.1|CDS|hypothetical	509	330	18.8209	1.0335
NC_001604.1|T7p32|NP_041985.1|CDS|host	300	121	4.09899	0.613869
NC_001604.1|T7p33|NP_041986.1|CDS|hypothetical	210	33.6633	2.08008	1.11971
NC_001604.1|T7p34|NP_041987.1|CDS|host	159	10.9088	1	1.66114
NC_001604.1|T7p35|NP_041988.1|CDS|exonuclease	903	724	62	1.5518
NC_001604.1|T7p36|NP_041989.1|CDS|hypothetical	114	5.81021	0	0
NC_001604.1|T7p37|NP_041990.1|CDS|hypothetical	255	76.0064	15	3.57623
NC_001604.1|T7p38|NP_041991.1|CDS|hypothetical	267	88.0006	9	1.85328
NC_001604.1|T7p39|NP_041992.1|CDS|hypothetical	402	223	28	2.27529
NC_001604.1|T7p40|NP_041993.1|CDS|tail	300	121	46	6.889
NC_001604.1|T7p41|NP_041994.1|CDS|hypothetical	393	214	51	4.31857
NC_001604.1|T7p42|NP_041995.1|CDS|head-tail	1611	1432	220	2.78396
NC_001604.1|T7p43|NP_041996.1|CDS|capsid	924	745	148	3.59989
NC_001604.1|T7p45|NP_041998.1|CDS|major	1038	859	792	16.7077
NC_001604.1|T7p46|NP_041999.1|CDS|tail	591	412	39	1.71534
NC_001604.1|T7p47|NP_042000.1|CDS|tail	2385	2206	280	2.30005
NC_001604.1|T7p48|NP_042001.1|CDS|internal	417	238	28	2.13189
NC_001604.1|T7p49|NP_042002.1|CDS|internal	591	412	68	2.99086
NC_001604.1|T7p50|NP_042003.1|CDS|internal	2244	2065	315	2.76423
NC_001604.1|T7p51|NP_042004.1|CDS|internal	3957	3778	636	3.05056
NC_001604.1|T7p52|NP_042005.1|CDS|tail	1662	1483	272	3.32362
NC_001604.1|T7p53|NP_042006.1|CDS|type	204	29.2345	7	4.33897
NC_001604.1|T7p54|NP_042007.1|CDS|DNA	270	91.0003	6	1.19479
NC_001604.1|T7p55|NP_042008.1|CDS|phage	432	253	43	3.07986
NC_001604.1|T7p56|NP_042009.1|CDS|phage	252	73.0112	1.61378e-05	4.00533e-06
NC_001604.1|T7p57|NP_042010.1|CDS|DNA	1761	1582	458	5.24618
NC_001604.1|T7p58|NP_042011.1|CDS|hypothetical	258	79.0036	3.62468e-06	8.31394e-07
NC_001604.1|T7p59|NP_042012.1|CDS|hypothetical	174	14.6185	0	0
NC_001604.1|T7p60|NP_042013.1|CDS|hypothetical	150	9.35544	10	19.3696
U00096.3|b0001|AAC73112.1|CDS|thrL	66	3.85692	0	0
U00096.3|b0002|AAC73113.1|CDS|thrA	2463	2284	345	2.7372
U00096.3|b0003|AAC73114.1|CDS|thrB	933	754	128	3.07626
U00096.3|b0004|AAC73115.1|CDS|thrC	1287	1108	394	6.44377
U00096.3|b0005|AAC73116.1|CDS|yaaX	297	118	63	9.67481
U00096.3|b0006|AAC73117.1|CDS|yaaA	777	598	1261	38.2118
U00096.3|b0007|AAC73118.1|CDS|yaaJ	1431	1252	161	2.33027
U00096.3|b0008|AAC73119.1|CDS|talB	954	775	19609	458.498
U00096.3|b0009|AAC73120.1|CDS|mog	588	409	1981	87.7698
U00096.3|b0010|AAC73121.1|CDS|satP	567	388	801	37.4097
U00096.3|b0011|AAC73122.1|CDS|yaaW	714	535	73	2.47259
U00096.3|b0013|AAC73124.1|CDS|yaaI	405	226	39	3.12709
U00096.3|b0014|AAC73125.1|CDS|dnaK	1917	1738	28362	295.713
U00096.3|b0015|AAC73126.1|CDS|dnaJ	1131	952	1016	19.3393
U00096.3|b0016|AAC73127.1|CDS|insL1	1113	934	699.667	13.5746
U00096.3|b0018|AAC73129.1|CDS|mokC	210	33.6633	80.5079	43.3377
U00096.3|b4412|AAT48122.1|CDS|hokC	153	9.8295	5.49213	10.125
U00096.3|b0019|AAC73130.1|CDS|nhaA	1167	988	1646	30.1896
U00096.3|b0020|AAC73131.1|CDS|nhaR	906	727	732	18.2457
U00096.3|b0021|AAC73132.1|CDS|insB1	504	325	0	0
U00096.3|b0022|AAC73133.1|CDS|insA	276	97.0001	0	0
U00096.3|b0023|AAC73134.1|CDS|rpsT	264	85.0011	42453	9050.4
U00096.3|b0024|AAC73135.1|CDS|yaaY	219	41.1625	12	5.28279
U00096.3|b0025|AAC73136.1|CDS|ribF	942	763	1693	40.2084
U00096.3|b0026|AAC73137.1|CDS|ileS	2817	2638	2697	18.5264
U00096.3|b0027|AAC73138.1|CDS|lspA	495	316	544	31.1958
U00096.3|b0028|AAC73139.1|CDS|fkpB	450	271	156	10.4313
U00096.3|b0029|AAC73140.1|CDS|ispH	951	772	395	9.27179
U00096.3|b0030|AAC73141.1|CDS|rihC	915	736	157	3.8655
U00096.3|b0031|AAC73142.1|CDS|dapB	822	643	620	17.4729
U00096.3|b0032|AAC73143.1|CDS|carA	1149	970	63	1.17694
U00096.3|b0033|AAC73144.1|CDS|carB	3222	3043	169	1.0064
U00096.3|b0034|AAC73145.2|CDS|caiF	396	217	83	6.9311
U00096.3|b0035|AAC73146.2|CDS|caiE	591	412	35	1.53941
U00096.3|b0036|AAC73147.2|CDS|caiD	786	607	14	0.417949
U00096.3|b0037|AAC73148.2|CDS|caiC	1554	1375	78	1.02796
U00096.3|b0038|AAC73149.1|CDS|caiB	1218	1039	46	0.80228
U00096.3|b0039|AAC73150.1|CDS|caiA	1143	964	275	5.16939
U00096.3|b0040|AAC73151.1|CDS|caiT	1515	1336	39	0.528983
U00096.3|b0041|AAC73152.2|CDS|fixA	771	592	25	0.765248
U00096.3|b0042|AAC73153.1|CDS|fixB	942	763	12	0.284997
U00096.3|b0043|AAC73154.1|CDS|fixC	1287	1108	23	0.376159
U00096.3|b0044|AAC73155.1|CDS|fixX	288	109	2	0.332497
U00096.3|b0045|AAC73156.1|CDS|yaaU	1332	1153	34	0.534359
U00096.3|b0046|AAC73157.1|CDS|kefF	531	352	26	1.33849
U00096.3|b0047|AAC73158.1|CDS|kefC	1863	1684	153	1.64639
U00096.3|b0048|AAC73159.1|CDS|folA	480	301	2071	124.68
U00096.3|b0049|AAC73160.1|CDS|apaH	843	664	111	3.02928
U00096.3|b0050|AAC73161.1|CDS|apaG	378	199	137	12.4753
U00096.3|b0051|AAC73162.1|CDS|rsmA	822	643	654	18.4311
U00096.3|b0052|AAC73163.1|CDS|pdxA	990	811	387	8.64717
U00096.3|b0053|AAC73164.1|CDS|surA	1287	1108	2149	35.1464
U00096.3|b0054|AAC73165.1|CDS|lptD	2355	2176	2401	19.9948
U00096.3|b0055|AAC73166.1|CDS|djlA	816	637	728	20.7098
U00096.3|b4659|NA|CDS|yabP	806	627	332	9.59521
U00096.3|b0058|AAC73169.1|CDS|rluA	660	481	621	23.3954
U00096.3|b0059|AAC73170.1|CDS|rapA	2907	2728	1199	7.9645
U00096.3|b0060|AAC73171.1|CDS|polB	2352	2173	240	2.00141
U00096.3|b0061|AAC73172.1|CDS|araD	696	517	16	0.560807
U00096.3|b0062|AAC73173.1|CDS|araA	1503	1324	73	0.999123
U00096.3|b0063|AAC73174.1|CDS|araB	1701	1522	46	0.54768
U00096.3|b0064|AAC73175.1|CDS|araC	879	700	134	3.46889
U00096.3|b0065|AAC73176.1|CDS|yabI	765	586	337	10.4212
U00096.3|b0066|AAC73177.1|CDS|thiQ	699	520	100	3.48482
U00096.3|b0067|AAC73178.1|CDS|thiP	1611	1432	179	2.26513
U00096.3|b0068|AAC73179.1|CDS|thiB	984	805	118	2.65626
U00096.3|b0069|AAC73180.1|CDS|sgrR	1656	1477	158	1.93848
U00096.3|b4662|ACO59989.1|CDS|sgrT	132	7.19434	0	0
U00096.3|b0070|AAT48123.1|CDS|setA	1179	1000	326	5.90747
U00096.3|b0071|AAC73182.1|CDS|leuD	606	427	113	4.79551
U00096.3|b0072|AAC73183.1|CDS|leuC	1401	1222	33	0.489358
U00096.3|b0073|AAC73184.2|CDS|leuB	1092	913	35	0.694674
U00096.3|b0074|AAC73185.1|CDS|leuA	1572	1393	91	1.18379
U00096.3|b0075|AAC73186.1|CDS|leuL	87	4.51079	0	0
U00096.3|b0076|AAC73187.2|CDS|leuO	945	766	132	3.12269
U00096.3|b0077|AAC73188.2|CDS|ilvI	1725	1546	103	1.20729
U00096.3|b0078|AAC73189.1|CDS|ilvH	492	313	49	2.83685
U00096.3|b0080|AAC73191.1|CDS|cra	1005	826	1594	34.9697
U00096.3|b0081|AAC73192.1|CDS|mraZ	459	280	720	46.597
U00096.3|b0082|AAC73193.1|CDS|rsmH	942	763	827	19.6411
U00096.3|b0083|AAC73194.1|CDS|ftsL	366	187	198	19.187
U00096.3|b0084|AAC73195.1|CDS|ftsI	1767	1588	1356	15.4737
U00096.3|b0085|AAC73196.1|CDS|murE	1488	1309	740	10.2442
U00096.3|b0086|AAC73197.1|CDS|murF	1359	1180	436	6.69558
U00096.3|b0087|AAC73198.1|CDS|mraY	1083	904	566	11.3457
U00096.3|b0088|AAC73199.1|CDS|murD	1317	1138	833	13.2644
U00096.3|b0089|AAC73200.1|CDS|ftsW	1245	1066	1073	18.2401
U00096.3|b0090|AAC73201.1|CDS|murG	1068	889	766	15.6139
U00096.3|b0091|AAC73202.1|CDS|murC	1476	1297	576	8.0476
U00096.3|b0092|AAC73203.1|CDS|ddlB	921	742	1156	28.2318
U00096.3|b0093|AAC73204.1|CDS|ftsQ	831	652	826	22.9571
U00096.3|b0094|AAC73205.1|CDS|ftsA	1263	1084	2560	42.7952
U00096.3|b0095|AAC73206.1|CDS|ftsZ	1152	973	3138	58.4419
U00096.3|b0096|AAC73207.1|CDS|lpxC	918	739	15205	372.843
U00096.3|b0097|AAC73208.2|CDS|secM	513	334	1416	76.8247
U00096.3|b0098|AAC73209.1|CDS|secA	2706	2527	10468	75.0658
U00096.3|b0099|AAC73210.1|CDS|mutT	390	211	90	7.72937
U00096.3|b0101|AAC73212.1|CDS|yacG	198	25.324	145	103.758
U00096.3|b0102|AAC73213.1|CDS|zapD	744	565	285	9.14072
U00096.3|b0103|AAC73214.1|CDS|coaE	621	442	820	33.6183
U00096.3|b0104|AAC73215.1|CDS|guaC	1044	865	2498	52.3311
U00096.3|b0106|AAC73217.1|CDS|hofC	1203	1024	127	2.24744
U00096.3|b0107|AAC73218.1|CDS|hofB	1386	1207	230	3.45306
U00096.3|b0108|AAC73219.1|CDS|ppdD	441	262	13	0.899137
U00096.3|b0109|AAC73220.1|CDS|nadC	894	715	720	18.2478
U00096.3|b0110|AAC73221.1|CDS|ampD	552	373	60	2.91492
U00096.3|b0111|AAC73222.1|CDS|ampE	855	676	158	4.2354
U00096.3|b0112|AAC73223.1|CDS|aroP	1374	1195	5667	85.9348
U00096.3|b0113|AAC73224.1|CDS|pdhR	765	586	1813	56.064
U00096.3|b0114|AAC73225.1|CDS|aceE	2664	2485	13619	99.3122
U00096.3|b0115|AAC73226.1|CDS|aceF	1893	1714	7953	84.0822
U00096.3|b0116|AAC73227.1|CDS|lpd	1425	1246	9697	141.027
U00096.3|b0117|AAC73228.1|CDS|yacH	1854	1675	91	0.984488
U00096.3|b0118|AAC73229.1|CDS|acnB	2598	2419	1956	14.6527
U00096.3|b0119|AAC73230.2|CDS|yacL	363	184	1120	110.302
U00096.3|b0120|AAC73231.1|CDS|speD	795	616	2989	87.9284
U00096.3|b0121|AAC73232.1|CDS|speE	867	688	4133	108.858
U00096.3|b0122|AAC73233.2|CDS|yacC	348	169	1112	119.235
U00096.3|b0123|AAC73234.1|CDS|cueO	1551	1372	110	1.45286
U00096.3|b0124|AAC73235.1|CDS|gcd	2391	2212	410	3.35879
U00096.3|b0125|AAC73236.2|CDS|hpt	537	358	6847	346.578
U00096.3|b0126|AAC73237.1|CDS|can	663	484	14931	559.02
U00096.3|b0127|AAC73238.1|CDS|yadG	927	748	440	10.6595
U00096.3|b0128|AAC73239.1|CDS|yadH	771	592	524	16.0396
U00096.3|b0129|AAC73240.1|CDS|yadI	441	262	141	9.75218
U00096.3|b0130|AAC73241.1|CDS|yadE	1230	1051	449	7.74154
U00096.3|b0131|AAC73242.1|CDS|panD	381	202	6309	565.97
U00096.3|b0132|AAC73243.1|CDS|yadD	903	724	333	8.33469
U00096.3|b0133|AAC73244.1|CDS|panC	852	673	507	13.6514
U00096.3|b0134|AAC73245.1|CDS|panB	795	616	560	16.4737
U00096.3|b0135|AAC73246.1|CDS|yadC	1239	1060	224	3.82936
U00096.3|b0136|AAC73247.1|CDS|yadK	597	418	59	2.55776
U00096.3|b0137|AAC73248.1|CDS|yadL	606	427	77	3.26773
U00096.3|b0138|AAC73249.2|CDS|yadM	570	391	40	1.85382
U00096.3|b0139|AAC73250.1|CDS|htrE	2598	2419	159	1.19109
U00096.3|b0140|AAC73251.1|CDS|yadV	741	562	53	1.70893
U00096.3|b0141|AAC73252.1|CDS|yadN	585	406	39	1.74069
U00096.3|b0142|AAC73253.1|CDS|folK	480	301	64	3.85299
U00096.3|b0143|AAC73254.2|CDS|pcnB	1398	1219	1883	27.9918
U00096.3|b0144|AAC73255.3|CDS|gluQ	927	748	490	11.8708
U00096.3|b0145|AAC73256.1|CDS|dksA	456	277	30462	1992.79
U00096.3|b0146|AAC73257.1|CDS|sfsA	705	526	1249	43.0289
U00096.3|b0147|AAC73258.2|CDS|ligT	531	352	305	15.7015
U00096.3|b0148|AAC73259.2|CDS|hrpB	2430	2251	428	3.4455
U00096.3|b0149|AAC73260.1|CDS|mrcB	2535	2356	1232	9.47587
U00096.3|b0150|AAC73261.1|CDS|fhuA	2244	2065	3637	31.9159
U00096.3|b0151|AAC73262.1|CDS|fhuC	798	619	169	4.94743
U00096.3|b0152|AAC73263.1|CDS|fhuD	891	712	286	7.27897
U00096.3|b0153|AAC73264.1|CDS|fhuB	1983	1804	202	2.02908
U00096.3|b0154|AAC73265.1|CDS|hemL	1281	1102	1098	18.0553
U00096.3|b0155|AAC73266.1|CDS|clcA	1422	1243	309	4.50476
U00096.3|b0156|AAC73267.1|CDS|erpA	345	166	7737	844.595
U00096.3|b0157|AAC73268.1|CDS|yadS	624	445	369	15.0262
U00096.3|b0158|AAC73269.1|CDS|btuF	801	622	139	4.04956
U00096.3|b0159|AAC73270.1|CDS|mtn	699	520	4983	173.649
U00096.3|b0160|AAC73271.1|CDS|dgt	1518	1339	590	7.98464
U00096.3|b0161|AAC73272.1|CDS|degP	1425	1246	2205	32.0682
U00096.3|b0162|AAC73273.2|CDS|cdaR	1158	979	629	11.6427
U00096.3|b0163|AAC73274.1|CDS|yaeH	387	208	816	71.0904
U00096.3|b0164|AAC73275.2|CDS|yaeI	813	634	30	0.857464
U00096.3|b0166|AAC73277.1|CDS|dapD	825	646	5136	144.071
U00096.3|b0167|AAC73278.1|CDS|glnD	2673	2494	330	2.39774
U00096.3|b0168|AAC73279.1|CDS|map	795	616	15387	452.644
U00096.3|b0169|AAC73280.1|CDS|rpsB	726	547	79798	2643.56
U00096.3|b0170|AAC73281.1|CDS|tsf	852	673	78903	2124.53
U00096.3|b0171|AAC73282.1|CDS|pyrH	726	547	1853	61.3864
U00096.3|b0172|AAC73283.1|CDS|frr	558	379	6511	311.31
U00096.3|b0173|AAC73284.1|CDS|dxr	1197	1018	708	12.6029
U00096.3|b0174|AAC73285.1|CDS|ispU	762	583	1503	46.7169
U00096.3|b0175|AAC73286.2|CDS|cdsA	858	679	1629	43.4746
U00096.3|b0176|AAC73287.1|CDS|rseP	1353	1174	3312	51.1218
U00096.3|b0177|AAC73288.1|CDS|bamA	2433	2254	7176	57.6916
U00096.3|b0178|AAC73289.1|CDS|skp	486	307	8073	476.519
U00096.3|b0179|AAC73290.1|CDS|lpxD	1026	847	11481	245.629
U00096.3|b0180|AAC73291.1|CDS|fabZ	456	277	2711	177.351
U00096.3|b0181|AAC73292.1|CDS|lpxA	789	610	4146	123.164
U00096.3|b0182|AAC73293.1|CDS|lpxB	1149	970	873	16.309
U00096.3|b0183|AAC73294.1|CDS|rnhB	597	418	300	13.0056
U00096.3|b0184|AAC73295.1|CDS|dnaE	3483	3304	2372	13.0094
U00096.3|b0185|AAC73296.1|CDS|accA	960	781	2152	49.9316
U00096.3|b0186|AAC73297.1|CDS|ldcC	2142	1963	176	1.62471
U00096.3|b0187|AAC73298.2|CDS|yaeR	390	211	205	17.6058
U00096.3|b0188|AAC73299.1|CDS|tilS	1299	1120	266	4.30375
U00096.3|b0189|AAC73300.2|CDS|rof	255	76.0064	435	103.711
U00096.3|b4406|AAT48124.1|CDS|yaeP	201	27.2129	422	281.01
U00096.3|b0190|AAC73301.1|CDS|yaeQ	546	367	412	20.343
U00096.3|b0191|AAC73302.1|CDS|arfB	423	244	62	4.60453
U00096.3|b0192|AAC73303.1|CDS|nlpE	711	532	305	10.389
U00096.3|b0193|AAC73304.2|CDS|yaeF	825	646	83	2.32825
U00096.3|b0194|AAC73305.1|CDS|proS	1719	1540	3329	39.1721
U00096.3|b0195|AAC73306.1|CDS|tsaA	708	529	230	7.87873
U00096.3|b0196|AAC73307.1|CDS|rcsF	405	226	625	50.1136
U00096.3|b0197|AAC73308.1|CDS|metQ	816	637	4058	115.44
U00096.3|b0198|AAC73309.1|CDS|metI	654	475	882	33.648
U00096.3|b0199|AAC73310.1|CDS|metN	1032	853	572	12.1515
U00096.3|b0200|AAC73311.1|CDS|gmhB	576	397	1373	62.6706
U00096.3|b0201|NA|rRNA|rrsH	1542	1363	1.39686e+06	18571.2
U00096.3|b0202|NA|tRNA|ileV	77	4.17138	0	0
U00096.3|b0203|NA|tRNA|alaV	76	4.14046	0	0
U00096.3|b0204|NA|rRNA|rrlH	2904	2725	2.68034e+06	17824.1
U00096.3|b0205|NA|rRNA|rrfH	120	6.21	0	0
U00096.3|b0206|NA|tRNA|aspU	77	4.17138	0	0
U00096.3|b0207|AAC73312.1|CDS|dkgB	804	625	561	16.2655
U00096.3|b0208|AAC73313.1|CDS|yafC	915	736	240	5.90905
U00096.3|b0209|AAC73314.1|CDS|yafD	801	622	367	10.692
U00096.3|b0210|AAC73315.1|CDS|yafE	624	445	109	4.43864
U00096.3|b0211|AAC73316.1|CDS|mltD	1359	1180	12081	185.526
U00096.3|b0212|AAC73317.1|CDS|gloB	756	577	800	25.1245
U00096.3|b0213|AAC73318.2|CDS|yafS	723	544	702	23.3842
U00096.3|b0214|AAC73319.1|CDS|rnhA	468	289	790	49.5351
U00096.3|b0215|AAC73320.1|CDS|dnaQ	732	553	2315	75.8595
U00096.3|b0216|NA|tRNA|aspV	77	4.17138	0	0
U00096.3|b0217|AAC73321.1|CDS|yafT	786	607	374	11.1652
U00096.3|b4586|ABP93434.1|CDS|ykfM	480	301	28	1.68568
U00096.3|b0218|NA|CDS|yafU	357	178	24	2.44329
U00096.3|b4503|NA|CDS|yafF	273	94.0001	13.5227	2.60686
U00096.3|b0219|AAC73323.1|CDS|yafV	771	592	377	11.5399
U00096.3|b0220|AAC73324.1|CDS|ivy	474	295	1623	99.6966
U00096.3|b0221|AAC73325.2|CDS|fadE	2445	2266	175	1.39946
U00096.3|b0222|AAC73326.1|CDS|gmhA	579	400	1588	71.9407
U00096.3|b0223|AAC73327.1|CDS|yafJ	768	589	167	5.13789
U00096.3|b0224|AAC73328.1|CDS|yafK	741	562	1333	42.9811
U00096.3|b0225|AAC73329.1|CDS|yafQ	279	100	202	36.6046
U00096.3|b0226|AAC73330.1|CDS|dinJ	261	82.002	638	140.987
U00096.3|b0227|AAC73331.1|CDS|yafL	750	571	27	0.856863
U00096.3|b0228|AAC73332.1|CDS|rayT	498	319	105	5.96462
U00096.3|b0229|NA|CDS|lfhA	1713	1534	53	0.626087
U00096.3|b0230|NA|CDS|lafU	756	577	54	1.69591
U00096.3|b0231|AAC73335.1|CDS|dinB	1056	877	234	4.83504
U00096.3|b0232|AAC73336.1|CDS|yafN	294	115	146	23.0059
U00096.3|b0233|AAC73337.1|CDS|yafO	399	220	142	11.6963
U00096.3|b0234|AAC73338.1|CDS|yafP	453	274	100	6.61353
U00096.3|b0235|NA|CDS|ykfJ	207	31.3862	4	2.30943
U00096.3|b0236|NA|CDS|prfH	501	322	20	1.12553
U00096.3|b0237|AAC73341.1|CDS|pepD	1458	1279	3036	43.0145
U00096.3|b0238|AAC73342.1|CDS|gpt	459	280	5196	336.275
U00096.3|b0239|AAC73343.1|CDS|frsA	1245	1066	516	8.77155
U00096.3|b0240|NA|CDS|crl	1178	999	8939.11	162.148
U00096.3|b0241|AAC73345.1|CDS|phoE	1056	877	188	3.88456
U00096.3|b0242|AAC73346.1|CDS|proB	1104	925	373	7.3072
U00096.3|b0243|AAC73347.1|CDS|proA	1254	1075	811	13.6709
U00096.3|b0244|NA|tRNA|thrW	76	4.14046	0	0
U00096.3|b4626|NA|CDS|ykfN	63	3.78007	0	0
U00096.3|b0245|AAC73348.1|CDS|ykfI	342	163	131	14.5636
U00096.3|b0246|AAC73349.1|CDS|yafW	318	139	26	3.38955
U00096.3|b4504|ABD18634.1|CDS|ykfH	222	43.8484	2	0.826534
U00096.3|b0247|AAC73350.1|CDS|ykfG	477	298	19.2514	1.17066
U00096.3|b0248|AAC73351.1|CDS|yafX	459	280	100	6.47181
U00096.3|b0249|AAC73352.1|CDS|ykfF	240	61.0822	7	2.07667
U00096.3|b0250|AAC73353.1|CDS|ykfB	468	289	285	17.8703
U00096.3|b0251|AAC73354.2|CDS|yafY	444	265	24	1.64115
U00096.3|b4627|NA|CDS|ykfL	222	43.8484	6	2.4796
U00096.3|b4628|NA|CDS|ykfK	192	21.9418	2.1171	1.74845
U00096.3|b0252|AAC73355.2|CDS|yafZ	822	643	44	1.24001
U00096.3|b0253|AAC73356.2|CDS|ykfA	864	685	99	2.61896
U00096.3|b0254|AAC73357.1|CDS|perR	894	715	250	6.33604
U00096.3|b4587|NA|CDS|insN	1912	1733	759.607	7.94281
U00096.3|b0256|AAC73359.1|CDS|insI1	1152	973	8.1413e-05	1.51623e-06
U00096.3|b0258|NA|CDS|ykfC	1108	929	44	0.858264
U00096.3|b0259|AAC73362.1|CDS|insH1	1017	838	0	0
U00096.3|b0260|AAC73363.2|CDS|mmuP	1404	1225	45	0.665672
U00096.3|b0261|AAC73364.1|CDS|mmuM	933	754	82	1.97073
U00096.3|b0262|AAC73365.2|CDS|afuC	1047	868	30	0.626304
U00096.3|b0263|NA|CDS|afuB	348	169	14	1.50115
U00096.3|b0264|AAC73367.1|CDS|insB1	504	325	17.3219	0.965819
U00096.3|b0265|AAC73368.1|CDS|insA	276	97.0001	32.7988	6.12732
U00096.3|b4708|NA|CDS|insI1	174	14.6185	2.13766	2.64985
U00096.3|b4505|NA|CDS|insX	249	70.019	232	60.0421
U00096.3|b0266|NA|CDS|yagB	309	130	147	20.4908
U00096.3|b0267|AAC73370.1|CDS|yagA	1155	976	8	0.148533
U00096.3|b0268|AAC73371.2|CDS|yagE	909	730	70	1.73764
U00096.3|b0269|AAC73372.1|CDS|yagF	1968	1789	93	0.942012
U00096.3|b0270|AAC73373.1|CDS|yagG	1383	1204	29	0.436471
U00096.3|b0271|AAC73374.1|CDS|yagH	1611	1432	33	0.417595
U00096.3|b0272|AAC73375.1|CDS|yagI	759	580	287	8.96681
U00096.3|b0273|AAC73376.1|CDS|argF	1005	826	39	0.855595
U00096.3|b4688|NA|CDS|ykgS	205	29.9375	28.5821	17.3007
U00096.3|b0274|AAC73377.1|CDS|insB1	504	325	17.3219	0.965819
U00096.3|b0275|AAC73378.1|CDS|insA	276	97.0001	32.7988	6.12732
U00096.3|b0276|NA|CDS|yagJ	828	649	368	10.2751
U00096.3|b0277|AAC73380.1|CDS|yagK	627	448	266	10.7594
U00096.3|b0278|AAC73381.1|CDS|yagL	699	520	115	4.00754
U00096.3|b0279|AAC73382.1|CDS|yagM	855	676	57	1.52796
U00096.3|b0280|AAC73383.1|CDS|yagN	441	262	1375	95.101
U00096.3|b0281|AAC73384.1|CDS|intF	1401	1222	3766	55.8461
U00096.3|b4629|NA|tRNA|ptwF	49	3.46281	0	0
U00096.3|b4694|NA|CDS|yagP	339	160	78	8.83402
U00096.3|b4695|NA|CDS|ykgT	78	4.20281	0	0
U00096.3|b0283|AAC73386.1|CDS|paoD	957	778	49	1.1413
U00096.3|b0284|AAC73387.1|CDS|paoC	2199	2020	51	0.457512
U00096.3|b0285|AAC73388.1|CDS|paoB	957	778	18	0.419254
U00096.3|b0286|AAC73389.1|CDS|paoA	690	511	10	0.35462
U00096.3|b0287|AAC73390.1|CDS|yagU	615	436	1862	77.3886
U00096.3|b0288|AAC73391.1|CDS|ykgJ	330	151	75	9.00053
U00096.3|b0289|AAC73392.2|CDS|ecpE	711	532	52	1.77123
U00096.3|b0290|AAC73393.1|CDS|ecpD	1644	1465	180	2.22648
U00096.3|b0291|AAC73394.1|CDS|ecpC	2526	2347	109	0.841584
U00096.3|b0292|AAC73395.1|CDS|ecpB	669	490	18	0.665672
U00096.3|b0293|AAC73396.1|CDS|ecpA	588	409	131	5.80406
U00096.3|b0294|AAC73397.1|CDS|ecpR	591	412	21	0.923647
U00096.3|b0295|AAC73398.1|CDS|ykgL	228	49.4247	6	2.19984
U00096.3|b4506|ABD18636.1|CDS|ykgO	141	8.14747	1	2.22414
