target_id	length	eff_length	est_counts	tpm
U00096.3|b0014|AAC73125.1|CDS|dnaK	1917	1738	36966	368.905
U00096.3|b0015|AAC73126.1|CDS|dnaJ	1131	952	1592	29.0047
U00096.3|b0016|AAC73127.1|CDS|insL1	1113	934	583	10.8264
U00096.3|b0018|AAC73129.1|CDS|mokC	210	33.6633	95	48.9473
U00096.3|b4412|AAT48122.1|CDS|hokC	153	9.8295	0	0
U00096.3|b0019|AAC73130.1|CDS|nhaA	1167	988	2094	36.7605
U00096.3|b0020|AAC73131.1|CDS|nhaR	906	727	761	18.1557
U00096.3|b0021|AAC73132.1|CDS|insB1	504	325	0	0
U00096.3|b0022|AAC73133.1|CDS|insA	276	97.0001	0	0
U00096.3|b0023|AAC73134.1|CDS|rpsT	264	85.0011	44607	9102.07
U00096.3|b0024|AAC73135.1|CDS|yaaY	219	41.1625	17	7.16322
U00096.3|b0025|AAC73136.1|CDS|ribF	942	763	1442	32.7795
U00096.3|b0026|AAC73137.1|CDS|ileS	2817	2638	3238	21.2894
U00096.3|b0027|AAC73138.1|CDS|lspA	495	316	631	34.6341
U00096.3|b0028|AAC73139.1|CDS|fkpB	450	271	185	11.8403
U00096.3|b0029|AAC73140.1|CDS|ispH	951	772	568	12.7612
U00096.3|b0030|AAC73141.1|CDS|rihC	915	736	169	3.98264
U00096.3|b0031|AAC73142.1|CDS|dapB	822	643	847	22.8473
U00096.3|b0032|AAC73143.1|CDS|carA	1149	970	77	1.37683
U00096.3|b0033|AAC73144.1|CDS|carB	3222	3043	221	1.25966
U00096.3|b0034|AAC73145.2|CDS|caiF	396	217	77	6.1545
U00096.3|b0035|AAC73146.2|CDS|caiE	591	412	28	1.17875
U00096.3|b0036|AAC73147.2|CDS|caiD	786	607	22	0.628631
U00096.3|b0037|AAC73148.2|CDS|caiC	1554	1375	101	1.27403
U00096.3|b0038|AAC73149.1|CDS|caiB	1218	1039	52	0.868059
U00096.3|b0039|AAC73150.1|CDS|caiA	1143	964	244	4.3901
U00096.3|b0040|AAC73151.1|CDS|caiT	1515	1336	67	0.869821
U00096.3|b0041|AAC73152.2|CDS|fixA	771	592	34	0.996137
U00096.3|b0042|AAC73153.1|CDS|fixB	942	763	39	0.886547
U00096.3|b0043|AAC73154.1|CDS|fixC	1287	1108	24	0.375693
U00096.3|b0044|AAC73155.1|CDS|fixX	288	109	5	0.795619
U00096.3|b0045|AAC73156.1|CDS|yaaU	1332	1153	38	0.571631
U00096.3|b0046|AAC73157.1|CDS|kefF	531	352	45	2.21734
U00096.3|b0047|AAC73158.1|CDS|kefC	1863	1684	179	1.84363
U00096.3|b0048|AAC73159.1|CDS|folA	480	301	2095	120.72
U00096.3|b0049|AAC73160.1|CDS|apaH	843	664	120	3.13455
U00096.3|b0050|AAC73161.1|CDS|apaG	378	199	139	12.115
U00096.3|b0051|AAC73162.1|CDS|rsmA	822	643	834	22.4966
U00096.3|b0052|AAC73163.1|CDS|pdxA	990	811	354	7.57084
U00096.3|b0053|AAC73164.1|CDS|surA	1287	1108	2733	42.782
U00096.3|b0054|AAC73165.1|CDS|lptD	2355	2176	2970	23.6733
U00096.3|b0055|AAC73166.1|CDS|djlA	816	637	755	20.5574
U00096.3|b4659|NA|CDS|yabP	806	627	399	11.0374
U00096.3|b0058|AAC73169.1|CDS|rluA	660	481	679	24.4842
U00096.3|b0059|AAC73170.1|CDS|rapA	2907	2728	1935	12.3026
U00096.3|b0060|AAC73171.1|CDS|polB	2352	2173	231	1.8438
U00096.3|b0061|AAC73172.1|CDS|araD	696	517	35	1.17419
U00096.3|b0062|AAC73173.1|CDS|araA	1503	1324	108	1.41481
U00096.3|b0063|AAC73174.1|CDS|araB	1701	1522	39	0.444438
U00096.3|b0064|AAC73175.1|CDS|araC	879	700	108	2.67601
U00096.3|b0065|AAC73176.1|CDS|yabI	765	586	364	10.7737
U00096.3|b0066|AAC73177.1|CDS|thiQ	699	520	89	2.96858
U00096.3|b0067|AAC73178.1|CDS|thiP	1611	1432	205	2.48298
U00096.3|b0068|AAC73179.1|CDS|thiB	984	805	121	2.60706
U00096.3|b0069|AAC73180.1|CDS|sgrR	1656	1477	183	2.14898
U00096.3|b4662|ACO59989.1|CDS|sgrT	132	7.19434	0	0
U00096.3|b0070|AAT48123.1|CDS|setA	1179	1000	318	5.51555
U00096.3|b0071|AAC73182.1|CDS|leuD	606	427	103	4.1838
U00096.3|b0072|AAC73183.1|CDS|leuC	1401	1222	54	0.766451
U00096.3|b0073|AAC73184.2|CDS|leuB	1092	913	49	0.930866
U00096.3|b0074|AAC73185.1|CDS|leuA	1572	1393	76	0.94629
U00096.3|b0075|AAC73186.1|CDS|leuL	87	4.51079	0	0
U00096.3|b0076|AAC73187.2|CDS|leuO	945	766	121	2.7398
U00096.3|b0077|AAC73188.2|CDS|ilvI	1725	1546	121	1.35749
U00096.3|b0078|AAC73189.1|CDS|ilvH	492	313	61	3.38024
U00096.3|b0080|AAC73191.1|CDS|cra	1005	826	1182	24.8198
U00096.3|b0081|AAC73192.1|CDS|mraZ	459	280	834	51.6618
U00096.3|b0082|AAC73193.1|CDS|rsmH	942	763	1120	25.4598
U00096.3|b0083|AAC73194.1|CDS|ftsL	366	187	277	25.6921
U00096.3|b0084|AAC73195.1|CDS|ftsI	1767	1588	1563	17.0714
U00096.3|b0085|AAC73196.1|CDS|murE	1488	1309	757	10.0304
U00096.3|b0086|AAC73197.1|CDS|murF	1359	1180	462	6.79081
U00096.3|b0087|AAC73198.1|CDS|mraY	1083	904	568	10.8979
U00096.3|b0088|AAC73199.1|CDS|murD	1317	1138	933	14.22
U00096.3|b0089|AAC73200.1|CDS|ftsW	1245	1066	1188	19.3295
U00096.3|b0090|AAC73201.1|CDS|murG	1068	889	823	16.0568
U00096.3|b0091|AAC73202.1|CDS|murC	1476	1297	639	8.54521
U00096.3|b0092|AAC73203.1|CDS|ddlB	921	742	1192	27.8634
U00096.3|b0093|AAC73204.1|CDS|ftsQ	831	652	914	24.3142
U00096.3|b0094|AAC73205.1|CDS|ftsA	1263	1084	2779	44.4653
U00096.3|b0095|AAC73206.1|CDS|ftsZ	1152	973	4245	75.6705
U00096.3|b0096|AAC73207.1|CDS|lpxC	918	739	16261	381.649
U00096.3|b0097|AAC73208.2|CDS|secM	513	334	1458	75.7134
U00096.3|b0098|AAC73209.1|CDS|secA	2706	2527	12318	84.5467
U00096.3|b0099|AAC73210.1|CDS|mutT	390	211	90	7.39813
U00096.3|b0101|AAC73212.1|CDS|yacG	198	25.324	148	101.366
U00096.3|b0102|AAC73213.1|CDS|zapD	744	565	308	9.45505
U00096.3|b0103|AAC73214.1|CDS|coaE	621	442	699	27.4294
U00096.3|b0104|AAC73215.1|CDS|guaC	1044	865	2541	50.9507
U00096.3|b0106|AAC73217.1|CDS|hofC	1203	1024	185	3.13353
U00096.3|b0107|AAC73218.1|CDS|hofB	1386	1207	230	3.30508
U00096.3|b0108|AAC73219.1|CDS|ppdD	441	262	18	1.19161
U00096.3|b0109|AAC73220.1|CDS|nadC	894	715	674	16.3499
U00096.3|b0110|AAC73221.1|CDS|ampD	552	373	69	3.2085
U00096.3|b0111|AAC73222.1|CDS|ampE	855	676	171	4.38744
U00096.3|b0112|AAC73223.1|CDS|aroP	1374	1195	6625	96.1567
U00096.3|b0113|AAC73224.1|CDS|pdhR	765	586	4534	134.198
U00096.3|b0114|AAC73225.1|CDS|aceE	2664	2485	32638	227.803
U00096.3|b0115|AAC73226.1|CDS|aceF	1893	1714	11677	118.163
U00096.3|b0116|AAC73227.1|CDS|lpd	1425	1246	13309	185.263
U00096.3|b0117|AAC73228.1|CDS|yacH	1854	1675	124	1.28401
U00096.3|b0118|AAC73229.1|CDS|acnB	2598	2419	2061	14.7776
U00096.3|b0119|AAC73230.2|CDS|yacL	363	184	1169	110.194
U00096.3|b0120|AAC73231.1|CDS|speD	795	616	3830	107.84
U00096.3|b0121|AAC73232.1|CDS|speE	867	688	6222	156.857
U00096.3|b0122|AAC73233.2|CDS|yacC	348	169	893	91.6487
U00096.3|b0123|AAC73234.1|CDS|cueO	1551	1372	161	2.03532
U00096.3|b0124|AAC73235.1|CDS|gcd	2391	2212	1205	9.44852
U00096.3|b0125|AAC73236.2|CDS|hpt	537	358	7049	341.512
U00096.3|b0126|AAC73237.1|CDS|can	663	484	14238	510.229
U00096.3|b0127|AAC73238.1|CDS|yadG	927	748	771	17.8778
U00096.3|b0128|AAC73239.1|CDS|yadH	771	592	640	18.7508
U00096.3|b0129|AAC73240.1|CDS|yadI	441	262	166	10.9893
U00096.3|b0130|AAC73241.1|CDS|yadE	1230	1051	507	8.36694
U00096.3|b0131|AAC73242.1|CDS|panD	381	202	5723	491.399
U00096.3|b0132|AAC73243.1|CDS|yadD	903	724	393	9.4149
U00096.3|b0133|AAC73244.1|CDS|panC	852	673	626	16.1332
U00096.3|b0134|AAC73245.1|CDS|panB	795	616	703	19.7941
U00096.3|b0135|AAC73246.1|CDS|yadC	1239	1060	257	4.20522
U00096.3|b0136|AAC73247.1|CDS|yadK	597	418	71	2.94607
U00096.3|b0137|AAC73248.1|CDS|yadL	606	427	76	3.08708
U00096.3|b0138|AAC73249.2|CDS|yadM	570	391	76	3.37131
U00096.3|b0139|AAC73250.1|CDS|htrE	2598	2419	213	1.52723
U00096.3|b0140|AAC73251.1|CDS|yadV	741	562	61	1.88259
U00096.3|b0141|AAC73252.1|CDS|yadN	585	406	53	2.26418
U00096.3|b0142|AAC73253.1|CDS|folK	480	301	89	5.12844
U00096.3|b0143|AAC73254.2|CDS|pcnB	1398	1219	2395	34.0772
U00096.3|b0144|AAC73255.3|CDS|gluQ	927	748	429	9.94758
U00096.3|b0145|AAC73256.1|CDS|dksA	456	277	19105	1196.27
U00096.3|b0146|AAC73257.1|CDS|sfsA	705	526	1259	41.5147
U00096.3|b0147|AAC73258.2|CDS|ligT	531	352	293	14.4373
U00096.3|b0148|AAC73259.2|CDS|hrpB	2430	2251	413	3.18226
U00096.3|b0149|AAC73260.1|CDS|mrcB	2535	2356	1474	10.8514
U00096.3|b0150|AAC73261.1|CDS|fhuA	2244	2065	5153	43.2814
U00096.3|b0151|AAC73262.1|CDS|fhuC	798	619	173	4.84749
U00096.3|b0152|AAC73263.1|CDS|fhuD	891	712	284	6.91831
U00096.3|b0153|AAC73264.1|CDS|fhuB	1983	1804	203	1.95174
U00096.3|b0154|AAC73265.1|CDS|hemL	1281	1102	1245	19.5952
U00096.3|b0155|AAC73266.1|CDS|clcA	1422	1243	294	4.1024
U00096.3|b0156|AAC73267.1|CDS|erpA	345	166	6682	698.168
U00096.3|b0157|AAC73268.1|CDS|yadS	624	445	390	15.2008
U00096.3|b0158|AAC73269.1|CDS|btuF	801	622	231	6.44144
U00096.3|b0159|AAC73270.1|CDS|mtn	699	520	5411	180.483
U00096.3|b0160|AAC73271.1|CDS|dgt	1518	1339	437	5.6606
U00096.3|b0161|AAC73272.1|CDS|degP	1425	1246	3390	47.1893
U00096.3|b0162|AAC73273.2|CDS|cdaR	1158	979	280	4.96063
U00096.3|b0163|AAC73274.1|CDS|yaeH	387	208	544	45.3625
U00096.3|b0164|AAC73275.2|CDS|yaeI	813	634	61	1.66879
U00096.3|b0166|AAC73277.1|CDS|dapD	825	646	5083	136.474
U00096.3|b0167|AAC73278.1|CDS|glnD	2673	2494	509	3.53983
U00096.3|b0168|AAC73279.1|CDS|map	795	616	14687	413.537
U00096.3|b0169|AAC73280.1|CDS|rpsB	726	547	90767	2878.08
U00096.3|b0170|AAC73281.1|CDS|tsf	852	673	80881	2084.46
U00096.3|b0171|AAC73282.1|CDS|pyrH	726	547	2564	81.3003
U00096.3|b0172|AAC73283.1|CDS|frr	558	379	8767	401.212
U00096.3|b0173|AAC73284.1|CDS|dxr	1197	1018	1008	17.1741
U00096.3|b0174|AAC73285.1|CDS|ispU	762	583	1836	54.6218
U00096.3|b0175|AAC73286.2|CDS|cdsA	858	679	1669	42.6332
U00096.3|b0176|AAC73287.1|CDS|rseP	1353	1174	3570	52.7426
U00096.3|b0177|AAC73288.1|CDS|bamA	2433	2254	10266	78.9967
U00096.3|b0178|AAC73289.1|CDS|skp	486	307	8687	490.787
U00096.3|b0179|AAC73290.1|CDS|lpxD	1026	847	14562	298.194
U00096.3|b0180|AAC73291.1|CDS|fabZ	456	277	3428	214.646
U00096.3|b0181|AAC73292.1|CDS|lpxA	789	610	4957	140.945
U00096.3|b0182|AAC73293.1|CDS|lpxB	1149	970	1002	17.9167
U00096.3|b0183|AAC73294.1|CDS|rnhB	597	418	336	13.942
U00096.3|b0184|AAC73295.1|CDS|dnaE	3483	3304	2654	13.9323
U00096.3|b0185|AAC73296.1|CDS|accA	960	781	2485	55.187
U00096.3|b0186|AAC73297.1|CDS|ldcC	2142	1963	230	2.03221
U00096.3|b0187|AAC73298.2|CDS|yaeR	390	211	206	16.9335
U00096.3|b0188|AAC73299.1|CDS|tilS	1299	1120	334	5.17238
U00096.3|b0189|AAC73300.2|CDS|rof	255	76.0064	361	82.3794
U00096.3|b4406|AAT48124.1|CDS|yaeP	201	27.2129	460	293.187
U00096.3|b0190|AAC73301.1|CDS|yaeQ	546	367	395	18.6678
U00096.3|b0191|AAC73302.1|CDS|arfB	423	244	66	4.69154
U00096.3|b0192|AAC73303.1|CDS|nlpE	711	532	382	12.4541
U00096.3|b0193|AAC73304.2|CDS|yaeF	825	646	86	2.30902
U00096.3|b0194|AAC73305.1|CDS|proS	1719	1540	5111	57.5635
U00096.3|b0195|AAC73306.1|CDS|tsaA	708	529	299	9.80341
U00096.3|b0196|AAC73307.1|CDS|rcsF	405	226	701	53.7986
U00096.3|b0197|AAC73308.1|CDS|metQ	816	637	4055	110.411
U00096.3|b0198|AAC73309.1|CDS|metI	654	475	944	34.4699
U00096.3|b0199|AAC73310.1|CDS|metN	1032	853	856	17.4055
U00096.3|b0200|AAC73311.1|CDS|gmhB	576	397	1268	55.3975
U00096.3|b0201|NA|rRNA|rrsH	1542	1363	1.52142e+06	19360.5
U00096.3|b0202|NA|tRNA|ileV	77	4.17138	0	0
U00096.3|b0203|NA|tRNA|alaV	76	4.14046	0	0
U00096.3|b0204|NA|rRNA|rrlH	2904	2725	3.11299e+06	19814
U00096.3|b0205|NA|rRNA|rrfH	120	6.21	0	0
U00096.3|b0206|NA|tRNA|aspU	77	4.17138	0	0
U00096.3|b0207|AAC73312.1|CDS|dkgB	804	625	585	16.2344
U00096.3|b0208|AAC73313.1|CDS|yafC	915	736	261	6.1507
U00096.3|b0209|AAC73314.1|CDS|yafD	801	622	335	9.34149
U00096.3|b0210|AAC73315.1|CDS|yafE	624	445	137	5.33977
U00096.3|b0211|AAC73316.1|CDS|mltD	1359	1180	13901	204.327
U00096.3|b0212|AAC73317.1|CDS|gloB	756	577	698	20.9817
U00096.3|b0213|AAC73318.2|CDS|yafS	723	544	504	16.0692
U00096.3|b0214|AAC73319.1|CDS|rnhA	468	289	747	44.8316
U00096.3|b0215|AAC73320.1|CDS|dnaQ	732	553	1917	60.1255
U00096.3|b0216|NA|tRNA|aspV	77	4.17138	0	0
U00096.3|b0217|AAC73321.1|CDS|yafT	786	607	352	10.0581
U00096.3|b4586|ABP93434.1|CDS|ykfM	480	301	44	2.53541
U00096.3|b0218|NA|CDS|yafU	357	178	28	2.72835
U00096.3|b4503|NA|CDS|yafF	273	94.0001	20	3.69031
U00096.3|b0219|AAC73323.1|CDS|yafV	771	592	282	8.26207
U00096.3|b0220|AAC73324.1|CDS|ivy	474	295	1685	99.0694
U00096.3|b0221|AAC73325.2|CDS|fadE	2445	2266	132	1.01036
U00096.3|b0222|AAC73326.1|CDS|gmhA	579	400	1535	66.5595
U00096.3|b0223|AAC73327.1|CDS|yafJ	768	589	210	6.18395
U00096.3|b0224|AAC73328.1|CDS|yafK	741	562	1526	47.0956
U00096.3|b0225|AAC73329.1|CDS|yafQ	279	100	147	25.4964
U00096.3|b0226|AAC73330.1|CDS|dinJ	261	82.002	597	126.273
U00096.3|b0227|AAC73331.1|CDS|yafL	750	571	22	0.668264
U00096.3|b0228|AAC73332.1|CDS|rayT	498	319	70	3.806
U00096.3|b0229|NA|CDS|lfhA	1713	1534	67	0.75755
U00096.3|b0230|NA|CDS|lafU	756	577	40	1.20239
U00096.3|b0231|AAC73335.1|CDS|dinB	1056	877	195	3.85653
U00096.3|b0232|AAC73336.1|CDS|yafN	294	115	139	20.9642
U00096.3|b0233|AAC73337.1|CDS|yafO	399	220	119	9.3818
U00096.3|b0234|AAC73338.1|CDS|yafP	453	274	106	6.70991
U00096.3|b0235|NA|CDS|ykfJ	207	31.3862	4	2.21046
U00096.3|b0236|NA|CDS|prfH	501	322	25	1.34662
U00096.3|b0237|AAC73341.1|CDS|pepD	1458	1279	4609	62.5026
U00096.3|b0238|AAC73342.1|CDS|gpt	459	280	8223	509.371
U00096.3|b0239|AAC73343.1|CDS|frsA	1245	1066	705	11.4708
U00096.3|b0240|NA|CDS|crl	1178	999	7015.32	121.799
U00096.3|b0241|AAC73345.1|CDS|phoE	1056	877	202	3.99497
U00096.3|b0242|AAC73346.1|CDS|proB	1104	925	467	8.75663
U00096.3|b0243|AAC73347.1|CDS|proA	1254	1075	965	15.5697
U00096.3|b0244|NA|tRNA|thrW	76	4.14046	0	0
U00096.3|b4626|NA|CDS|ykfN	63	3.78007	0	0
U00096.3|b0245|AAC73348.1|CDS|ykfI	342	163	178	18.9406
U00096.3|b0246|AAC73349.1|CDS|yafW	318	139	47	5.86469
U00096.3|b4504|ABD18634.1|CDS|ykfH	222	43.8484	13	5.14223
U00096.3|b0247|AAC73350.1|CDS|ykfG	477	298	58	3.37577
U00096.3|b0248|AAC73351.1|CDS|yafX	459	280	154	9.53947
U00096.3|b0249|AAC73352.1|CDS|ykfF	240	61.0822	26	7.38278
U00096.3|b0250|AAC73353.1|CDS|ykfB	468	289	231	13.8636
U00096.3|b0251|AAC73354.2|CDS|yafY	444	265	51	3.338
U00096.3|b4627|NA|CDS|ykfL	222	43.8484	7	2.76889
U00096.3|b4628|NA|CDS|ykfK	192	21.9418	6.84192	5.40837
U00096.3|b0252|AAC73355.2|CDS|yafZ	822	643	53	1.42964
U00096.3|b0253|AAC73356.2|CDS|ykfA	864	685	58	1.46859
U00096.3|b0254|AAC73357.1|CDS|perR	894	715	226	5.48232
U00096.3|b4587|NA|CDS|insN	1912	1733	648.868	6.49411
U00096.3|b0256|AAC73359.1|CDS|insI1	1152	973	0.00984445	0.000175485
U00096.3|b0258|NA|CDS|ykfC	1108	929	58	1.08286
U00096.3|b0259|AAC73362.1|CDS|insH1	1017	838	89.5104	1.85264
U00096.3|b0260|AAC73363.2|CDS|mmuP	1404	1225	49	0.69378
U00096.3|b0261|AAC73364.1|CDS|mmuM	933	754	70	1.61023
U00096.3|b0262|AAC73365.2|CDS|afuC	1047	868	41	0.819268
U00096.3|b0263|NA|CDS|afuB	348	169	28	2.87364
U00096.3|b0264|AAC73367.1|CDS|insB1	504	325	43.0592	2.29797
U00096.3|b0265|AAC73368.1|CDS|insA	276	97.0001	28.7958	5.14896
U00096.3|b4708|NA|CDS|insI1	174	14.6185	0	0
U00096.3|b4505|NA|CDS|insX	249	70.019	219	54.2487
U00096.3|b0266|NA|CDS|yagB	309	130	94	12.5414
U00096.3|b0267|AAC73370.1|CDS|yagA	1155	976	23	0.408733
U00096.3|b0268|AAC73371.2|CDS|yagE	909	730	63	1.49685
U00096.3|b0269|AAC73372.1|CDS|yagF	1968	1789	66	0.639875
U00096.3|b0270|AAC73373.1|CDS|yagG	1383	1204	50	0.720286
U00096.3|b0271|AAC73374.1|CDS|yagH	1611	1432	56	0.678276
U00096.3|b0272|AAC73375.1|CDS|yagI	759	580	291	8.70215
U00096.3|b0273|AAC73376.1|CDS|argF	1005	826	58	1.21789
U00096.3|b4688|NA|CDS|ykgS	205	29.9375	33.8992	19.6398
U00096.3|b0274|AAC73377.1|CDS|insB1	504	325	43.0592	2.29797
U00096.3|b0275|AAC73378.1|CDS|insA	276	97.0001	28.7958	5.14896
U00096.3|b0276|NA|CDS|yagJ	828	649	360	9.62098
U00096.3|b0277|AAC73380.1|CDS|yagK	627	448	228	8.82711
U00096.3|b0278|AAC73381.1|CDS|yagL	699	520	122	4.06929
U00096.3|b0279|AAC73382.1|CDS|yagM	855	676	76	1.94997
U00096.3|b0280|AAC73383.1|CDS|yagN	441	262	853	56.4689
U00096.3|b0281|AAC73384.1|CDS|intF	1401	1222	2957	41.9703
U00096.3|b4629|NA|tRNA|ptwF	49	3.46281	0	0
U00096.3|b4694|NA|CDS|yagP	339	160	91	9.86468
U00096.3|b4695|NA|CDS|ykgT	78	4.20281	0	0
U00096.3|b0283|AAC73386.1|CDS|paoD	957	778	68	1.51597
U00096.3|b0284|AAC73387.1|CDS|paoC	2199	2020	50	0.429319
U00096.3|b0285|AAC73388.1|CDS|paoB	957	778	15	0.334405
U00096.3|b0286|AAC73389.1|CDS|paoA	690	511	26	0.882499
U00096.3|b0287|AAC73390.1|CDS|yagU	615	436	1417	56.3696
U00096.3|b0288|AAC73391.1|CDS|ykgJ	330	151	71	8.15536
U00096.3|b0289|AAC73392.2|CDS|ecpE	711	532	42	1.3693
U00096.3|b0290|AAC73393.1|CDS|ecpD	1644	1465	176	2.08371
U00096.3|b0291|AAC73394.1|CDS|ecpC	2526	2347	90	0.665106
U00096.3|b0292|AAC73395.1|CDS|ecpB	669	490	23	0.814129
U00096.3|b0293|AAC73396.1|CDS|ecpA	588	409	135	5.72496
U00096.3|b0294|AAC73397.1|CDS|ecpR	591	412	21	0.884064
U00096.3|b0295|AAC73398.1|CDS|ykgL	228	49.4247	8	2.80742
U00096.3|b4506|ABD18636.1|CDS|ykgO	141	8.14747	0	0
U00096.3|b0296|AAC73399.1|CDS|ykgM	264	85.0011	121	24.6901
