target_id	length	eff_length	est_counts	tpm
NC_001604.1|T7p35|NP_041988.1|CDS|exonuclease	903	724	46	2.79012
NC_001604.1|T7p36|NP_041989.1|CDS|hypothetical	114	5.81021	0	0
NC_001604.1|T7p37|NP_041990.1|CDS|hypothetical	255	76.0064	16	9.24429
NC_001604.1|T7p38|NP_041991.1|CDS|hypothetical	267	88.0006	6	2.99412
NC_001604.1|T7p39|NP_041992.1|CDS|hypothetical	402	223	55	10.8308
NC_001604.1|T7p40|NP_041993.1|CDS|tail	300	121	26	9.43608
NC_001604.1|T7p41|NP_041994.1|CDS|hypothetical	393	214	48	9.84988
NC_001604.1|T7p42|NP_041995.1|CDS|head-tail	1611	1432	184	5.64259
NC_001604.1|T7p43|NP_041996.1|CDS|capsid	924	745	150	8.84176
NC_001604.1|T7p45|NP_041998.1|CDS|major	1038	859	580	29.6509
NC_001604.1|T7p46|NP_041999.1|CDS|tail	591	412	55	5.86232
NC_001604.1|T7p47|NP_042000.1|CDS|tail	2385	2206	208	4.14058
NC_001604.1|T7p48|NP_042001.1|CDS|internal	417	238	25	4.61282
NC_001604.1|T7p49|NP_042002.1|CDS|internal	591	412	52	5.54255
NC_001604.1|T7p50|NP_042003.1|CDS|internal	2244	2065	166	3.53014
NC_001604.1|T7p51|NP_042004.1|CDS|internal	3957	3778	362	4.20775
NC_001604.1|T7p52|NP_042005.1|CDS|tail	1662	1483	158	4.67864
NC_001604.1|T7p53|NP_042006.1|CDS|type	204	29.2345	11	16.5235
NC_001604.1|T7p54|NP_042007.1|CDS|DNA	270	91.0003	10	4.82571
NC_001604.1|T7p55|NP_042008.1|CDS|phage	432	253	26.7072	4.63566
NC_001604.1|T7p56|NP_042009.1|CDS|phage	252	73.0112	4.29279	2.58199
NC_001604.1|T7p57|NP_042010.1|CDS|DNA	1761	1582	145.254	4.03204
NC_001604.1|T7p58|NP_042011.1|CDS|hypothetical	258	79.0036	0.746159	0.414752
NC_001604.1|T7p59|NP_042012.1|CDS|hypothetical	174	14.6185	0	0
NC_001604.1|T7p60|NP_042013.1|CDS|hypothetical	150	9.35544	0	0
U00096.3|b0001|AAC73112.1|CDS|thrL	66	3.85692	0	0
U00096.3|b0002|AAC73113.1|CDS|thrA	2463	2284	223	4.28758
U00096.3|b0003|AAC73114.1|CDS|thrB	933	754	89	5.18349
U00096.3|b0004|AAC73115.1|CDS|thrC	1287	1108	135	5.35054
U00096.3|b0005|AAC73116.1|CDS|yaaX	297	118	4	1.48861
U00096.3|b0006|AAC73117.1|CDS|yaaA	777	598	92	6.75601
U00096.3|b0007|AAC73118.1|CDS|yaaJ	1431	1252	21	0.736578
U00096.3|b0008|AAC73119.1|CDS|talB	954	775	3048	172.71
U00096.3|b0009|AAC73120.1|CDS|mog	588	409	145	15.5686
U00096.3|b0010|AAC73121.1|CDS|satP	567	388	56	6.33811
U00096.3|b0011|AAC73122.1|CDS|yaaW	714	535	9	0.738741
U00096.3|b0013|AAC73124.1|CDS|yaaI	405	226	5	0.97155
U00096.3|b0014|AAC73125.1|CDS|dnaK	1917	1738	11072	279.756
U00096.3|b0015|AAC73126.1|CDS|dnaJ	1131	952	1138	52.4939
U00096.3|b0016|AAC73127.1|CDS|insL1	1113	934	312.333	14.685
U00096.3|b0018|AAC73129.1|CDS|mokC	210	33.6633	9	11.7406
U00096.3|b4412|AAT48122.1|CDS|hokC	153	9.8295	0	0
U00096.3|b0019|AAC73130.1|CDS|nhaA	1167	988	187	8.31167
U00096.3|b0020|AAC73131.1|CDS|nhaR	906	727	67	4.0471
U00096.3|b0021|AAC73132.1|CDS|insB1	504	325	0	0
U00096.3|b0022|AAC73133.1|CDS|insA	276	97.0001	0	0
U00096.3|b0023|AAC73134.1|CDS|rpsT	264	85.0011	943	487.182
U00096.3|b0024|AAC73135.1|CDS|yaaY	219	41.1625	1	1.06685
U00096.3|b0025|AAC73136.1|CDS|ribF	942	763	463	26.6477
U00096.3|b0026|AAC73137.1|CDS|ileS	2817	2638	2118	35.2578
U00096.3|b0027|AAC73138.1|CDS|lspA	495	316	170	23.6247
U00096.3|b0028|AAC73139.1|CDS|fkpB	450	271	134	21.714
U00096.3|b0029|AAC73140.1|CDS|ispH	951	772	311	17.6908
U00096.3|b0030|AAC73141.1|CDS|rihC	915	736	178	10.6205
U00096.3|b0031|AAC73142.1|CDS|dapB	822	643	116	7.92229
U00096.3|b0032|AAC73143.1|CDS|carA	1149	970	66	2.98797
U00096.3|b0033|AAC73144.1|CDS|carB	3222	3043	185	2.66977
U00096.3|b0034|AAC73145.2|CDS|caiF	396	217	8	1.61895
U00096.3|b0035|AAC73146.2|CDS|caiE	591	412	8	0.8527
U00096.3|b0036|AAC73147.2|CDS|caiD	786	607	3	0.217038
U00096.3|b0037|AAC73148.2|CDS|caiC	1554	1375	16	0.511
U00096.3|b0038|AAC73149.1|CDS|caiB	1218	1039	17	0.718517
U00096.3|b0039|AAC73150.1|CDS|caiA	1143	964	20	0.91108
U00096.3|b0040|AAC73151.1|CDS|caiT	1515	1336	4	0.131479
U00096.3|b0041|AAC73152.2|CDS|fixA	771	592	4	0.296717
U00096.3|b0042|AAC73153.1|CDS|fixB	942	763	3	0.172663
U00096.3|b0043|AAC73154.1|CDS|fixC	1287	1108	8	0.317069
U00096.3|b0044|AAC73155.1|CDS|fixX	288	109	1	0.402881
U00096.3|b0045|AAC73156.1|CDS|yaaU	1332	1153	3	0.11426
U00096.3|b0046|AAC73157.1|CDS|kefF	531	352	14	1.74658
U00096.3|b0047|AAC73158.1|CDS|kefC	1863	1684	56	1.46033
U00096.3|b0048|AAC73159.1|CDS|folA	480	301	83	12.1092
U00096.3|b0049|AAC73160.1|CDS|apaH	843	664	116	7.67174
U00096.3|b0050|AAC73161.1|CDS|apaG	378	199	91	20.0813
U00096.3|b0051|AAC73162.1|CDS|rsmA	822	643	476	32.5087
U00096.3|b0052|AAC73163.1|CDS|pdxA	990	811	377	20.4138
U00096.3|b0053|AAC73164.1|CDS|surA	1287	1108	917	36.344
U00096.3|b0054|AAC73165.1|CDS|lptD	2355	2176	1627	32.8346
U00096.3|b0055|AAC73166.1|CDS|djlA	816	637	89	6.13556
U00096.3|b4659|NA|CDS|yabP	806	627	62	4.34238
U00096.3|b0058|AAC73169.1|CDS|rluA	660	481	91	8.30807
U00096.3|b0059|AAC73170.1|CDS|rapA	2907	2728	681	10.9624
U00096.3|b0060|AAC73171.1|CDS|polB	2352	2173	103	2.08152
U00096.3|b0061|AAC73172.1|CDS|araD	696	517	3	0.254821
U00096.3|b0062|AAC73173.1|CDS|araA	1503	1324	13	0.43118
U00096.3|b0063|AAC73174.1|CDS|araB	1701	1522	9	0.259676
U00096.3|b0064|AAC73175.1|CDS|araC	879	700	92	5.77156
U00096.3|b0065|AAC73176.1|CDS|yabI	765	586	59	4.42138
U00096.3|b0066|AAC73177.1|CDS|thiQ	699	520	31	2.61795
U00096.3|b0067|AAC73178.1|CDS|thiP	1611	1432	48	1.47198
U00096.3|b0068|AAC73179.1|CDS|thiB	984	805	67	3.65496
U00096.3|b0069|AAC73180.1|CDS|sgrR	1656	1477	85	2.52721
U00096.3|b4662|ACO59989.1|CDS|sgrT	132	7.19434	0	0
U00096.3|b0070|AAT48123.1|CDS|setA	1179	1000	34	1.49308
U00096.3|b0071|AAC73182.1|CDS|leuD	606	427	12	1.23412
U00096.3|b0072|AAC73183.1|CDS|leuC	1401	1222	10	0.359362
U00096.3|b0073|AAC73184.2|CDS|leuB	1092	913	18	0.865776
U00096.3|b0074|AAC73185.1|CDS|leuA	1572	1393	20	0.630496
U00096.3|b0075|AAC73186.1|CDS|leuL	87	4.51079	0	0
U00096.3|b0076|AAC73187.2|CDS|leuO	945	766	4	0.229316
U00096.3|b0077|AAC73188.2|CDS|ilvI	1725	1546	38	1.07939
U00096.3|b0078|AAC73189.1|CDS|ilvH	492	313	8	1.1224
U00096.3|b0080|AAC73191.1|CDS|cra	1005	826	281	14.9393
U00096.3|b0081|AAC73192.1|CDS|mraZ	459	280	221	34.6607
U00096.3|b0082|AAC73193.1|CDS|rsmH	942	763	387	22.2736
U00096.3|b0083|AAC73194.1|CDS|ftsL	366	187	87	20.4306
U00096.3|b0084|AAC73195.1|CDS|ftsI	1767	1588	358	9.90002
U00096.3|b0085|AAC73196.1|CDS|murE	1488	1309	493	16.5391
U00096.3|b0086|AAC73197.1|CDS|murF	1359	1180	341	12.6904
U00096.3|b0087|AAC73198.1|CDS|mraY	1083	904	224	10.8814
U00096.3|b0088|AAC73199.1|CDS|murD	1317	1138	323	12.4642
U00096.3|b0089|AAC73200.1|CDS|ftsW	1245	1066	275	11.3287
U00096.3|b0090|AAC73201.1|CDS|murG	1068	889	255	12.5963
U00096.3|b0091|AAC73202.1|CDS|murC	1476	1297	370	12.5275
U00096.3|b0092|AAC73203.1|CDS|ddlB	921	742	271	16.0387
U00096.3|b0093|AAC73204.1|CDS|ftsQ	831	652	322	21.6876
U00096.3|b0094|AAC73205.1|CDS|ftsA	1263	1084	490	19.8505
U00096.3|b0095|AAC73206.1|CDS|ftsZ	1152	973	1045	47.1636
U00096.3|b0096|AAC73207.1|CDS|lpxC	918	739	1241	73.7447
U00096.3|b0097|AAC73208.2|CDS|secM	513	334	225	29.5828
U00096.3|b0098|AAC73209.1|CDS|secA	2706	2527	1557	27.0575
U00096.3|b0099|AAC73210.1|CDS|mutT	390	211	28	5.82746
U00096.3|b0101|AAC73212.1|CDS|yacG	198	25.324	31	53.7568
U00096.3|b0102|AAC73213.1|CDS|zapD	744	565	189	14.6898
U00096.3|b0103|AAC73214.1|CDS|coaE	621	442	84	8.34566
U00096.3|b0104|AAC73215.1|CDS|guaC	1044	865	291	14.7734
U00096.3|b0106|AAC73217.1|CDS|hofC	1203	1024	20	0.857697
U00096.3|b0107|AAC73218.1|CDS|hofB	1386	1207	23	0.836805
U00096.3|b0108|AAC73219.1|CDS|ppdD	441	262	0	0
U00096.3|b0109|AAC73220.1|CDS|nadC	894	715	79	4.85204
U00096.3|b0110|AAC73221.1|CDS|ampD	552	373	39	4.59155
U00096.3|b0111|AAC73222.1|CDS|ampE	855	676	45	2.92327
U00096.3|b0112|AAC73223.1|CDS|aroP	1374	1195	650	23.8863
U00096.3|b0113|AAC73224.1|CDS|pdhR	765	586	860	64.4473
U00096.3|b0114|AAC73225.1|CDS|aceE	2664	2485	11031	194.936
U00096.3|b0115|AAC73226.1|CDS|aceF	1893	1714	6493	166.356
U00096.3|b0116|AAC73227.1|CDS|lpd	1425	1246	7641	269.3
U00096.3|b0117|AAC73228.1|CDS|yacH	1854	1675	15	0.39326
U00096.3|b0118|AAC73229.1|CDS|acnB	2598	2419	3792	68.8393
U00096.3|b0119|AAC73230.2|CDS|yacL	363	184	65	15.5131
U00096.3|b0120|AAC73231.1|CDS|speD	795	616	693	49.4033
U00096.3|b0121|AAC73232.1|CDS|speE	867	688	741	47.297
U00096.3|b0122|AAC73233.2|CDS|yacC	348	169	73	18.9688
U00096.3|b0123|AAC73234.1|CDS|cueO	1551	1372	61	1.95245
U00096.3|b0124|AAC73235.1|CDS|gcd	2391	2212	165	3.27569
U00096.3|b0125|AAC73236.2|CDS|hpt	537	358	353	43.3007
U00096.3|b0126|AAC73237.1|CDS|can	663	484	616	55.8906
U00096.3|b0127|AAC73238.1|CDS|yadG	927	748	177	10.3914
U00096.3|b0128|AAC73239.1|CDS|yadH	771	592	87	6.45359
U00096.3|b0129|AAC73240.1|CDS|yadI	441	262	10	1.67611
U00096.3|b0130|AAC73241.1|CDS|yadE	1230	1051	66	2.75769
U00096.3|b0131|AAC73242.1|CDS|panD	381	202	215	46.7402
U00096.3|b0132|AAC73243.1|CDS|yadD	903	724	20	1.2131
U00096.3|b0133|AAC73244.1|CDS|panC	852	673	251	16.3781
U00096.3|b0134|AAC73245.1|CDS|panB	795	616	203	14.4717
U00096.3|b0135|AAC73246.1|CDS|yadC	1239	1060	28	1.15999
U00096.3|b0136|AAC73247.1|CDS|yadK	597	418	4	0.42023
U00096.3|b0137|AAC73248.1|CDS|yadL	606	427	5	0.514216
U00096.3|b0138|AAC73249.2|CDS|yadM	570	391	3	0.336937
U00096.3|b0139|AAC73250.1|CDS|htrE	2598	2419	19	0.344922
U00096.3|b0140|AAC73251.1|CDS|yadV	741	562	5	0.390695
U00096.3|b0141|AAC73252.1|CDS|yadN	585	406	1	0.108163
U00096.3|b0142|AAC73253.1|CDS|folK	480	301	21	3.06377
U00096.3|b0143|AAC73254.2|CDS|pcnB	1398	1219	784	28.2433
U00096.3|b0144|AAC73255.3|CDS|gluQ	927	748	110	6.45795
U00096.3|b0145|AAC73256.1|CDS|dksA	456	277	1112	176.29
U00096.3|b0146|AAC73257.1|CDS|sfsA	705	526	135	11.2707
U00096.3|b0147|AAC73258.2|CDS|ligT	531	352	33	4.11694
U00096.3|b0148|AAC73259.2|CDS|hrpB	2430	2251	178	3.47255
U00096.3|b0149|AAC73260.1|CDS|mrcB	2535	2356	273	5.08851
U00096.3|b0150|AAC73261.1|CDS|fhuA	2244	2065	307	6.52863
U00096.3|b0151|AAC73262.1|CDS|fhuC	798	619	37	2.62491
U00096.3|b0152|AAC73263.1|CDS|fhuD	891	712	35	2.1587
U00096.3|b0153|AAC73264.1|CDS|fhuB	1983	1804	60	1.46056
U00096.3|b0154|AAC73265.1|CDS|hemL	1281	1102	528	21.0405
U00096.3|b0155|AAC73266.1|CDS|clcA	1422	1243	101	3.56824
U00096.3|b0156|AAC73267.1|CDS|erpA	345	166	127	33.5969
U00096.3|b0157|AAC73268.1|CDS|yadS	624	445	39	3.84865
U00096.3|b0158|AAC73269.1|CDS|btuF	801	622	104	7.34255
U00096.3|b0159|AAC73270.1|CDS|mtn	699	520	355	29.9798
U00096.3|b0160|AAC73271.1|CDS|dgt	1518	1339	92	3.01725
U00096.3|b0161|AAC73272.1|CDS|degP	1425	1246	510	17.9745
U00096.3|b0162|AAC73273.2|CDS|cdaR	1158	979	84	3.76791
U00096.3|b0163|AAC73274.1|CDS|yaeH	387	208	62	13.0898
U00096.3|b0164|AAC73275.2|CDS|yaeI	813	634	14	0.969711
U00096.3|b0166|AAC73277.1|CDS|dapD	825	646	518	35.2128
U00096.3|b0167|AAC73278.1|CDS|glnD	2673	2494	192	3.38071
U00096.3|b0168|AAC73279.1|CDS|map	795	616	494	35.2168
U00096.3|b0169|AAC73280.1|CDS|rpsB	726	547	9318	748.065
U00096.3|b0170|AAC73281.1|CDS|tsf	852	673	4638	302.635
U00096.3|b0171|AAC73282.1|CDS|pyrH	726	547	738	59.2479
U00096.3|b0172|AAC73283.1|CDS|frr	558	379	1241	143.793
U00096.3|b0173|AAC73284.1|CDS|dxr	1197	1018	249	10.7413
U00096.3|b0174|AAC73285.1|CDS|ispU	762	583	458	34.4985
U00096.3|b0175|AAC73286.2|CDS|cdsA	858	679	316	20.4372
U00096.3|b0176|AAC73287.1|CDS|rseP	1353	1174	965	36.0963
U00096.3|b0177|AAC73288.1|CDS|bamA	2433	2254	2755	53.6749
U00096.3|b0178|AAC73289.1|CDS|skp	486	307	732	104.707
U00096.3|b0179|AAC73290.1|CDS|lpxD	1026	847	1573	81.5547
U00096.3|b0180|AAC73291.1|CDS|fabZ	456	277	676	107.169
U00096.3|b0181|AAC73292.1|CDS|lpxA	789	610	587	42.2583
U00096.3|b0182|AAC73293.1|CDS|lpxB	1149	970	363	16.4338
U00096.3|b0183|AAC73294.1|CDS|rnhB	597	418	149	15.6536
U00096.3|b0184|AAC73295.1|CDS|dnaE	3483	3304	967	12.8526
U00096.3|b0185|AAC73296.1|CDS|accA	960	781	833	46.8379
U00096.3|b0186|AAC73297.1|CDS|ldcC	2142	1963	65	1.45411
U00096.3|b0187|AAC73298.2|CDS|yaeR	390	211	11	2.28936
U00096.3|b0188|AAC73299.1|CDS|tilS	1299	1120	135	5.29321
U00096.3|b0189|AAC73300.2|CDS|rof	255	76.0064	27	15.5997
U00096.3|b4406|AAT48124.1|CDS|yaeP	201	27.2129	26	41.9568
U00096.3|b0190|AAC73301.1|CDS|yaeQ	546	367	79	9.45289
U00096.3|b0191|AAC73302.1|CDS|arfB	423	244	38	6.83908
U00096.3|b0192|AAC73303.1|CDS|nlpE	711	532	70	5.77817
U00096.3|b0193|AAC73304.2|CDS|yaeF	825	646	17	1.15563
U00096.3|b0194|AAC73305.1|CDS|proS	1719	1540	1333	38.0113
U00096.3|b0195|AAC73306.1|CDS|tsaA	708	529	111	9.21448
U00096.3|b0196|AAC73307.1|CDS|rcsF	405	226	140	27.2034
U00096.3|b0197|AAC73308.1|CDS|metQ	816	637	276	19.0271
U00096.3|b0198|AAC73309.1|CDS|metI	654	475	108	9.98467
U00096.3|b0199|AAC73310.1|CDS|metN	1032	853	195	10.039
U00096.3|b0200|AAC73311.1|CDS|gmhB	576	397	114	12.6101
U00096.3|b0201|NA|rRNA|rrsH	1542	1363	2.40855e+06	77600.4
U00096.3|b0202|NA|tRNA|ileV	77	4.17138	0	0
U00096.3|b0203|NA|tRNA|alaV	76	4.14046	0	0
U00096.3|b0204|NA|rRNA|rrlH	2904	2725	3.51565e+06	56655.7
U00096.3|b0205|NA|rRNA|rrfH	120	6.21	0	0
U00096.3|b0206|NA|tRNA|aspU	77	4.17138	0	0
U00096.3|b0207|AAC73312.1|CDS|dkgB	804	625	27	1.89709
U00096.3|b0208|AAC73313.1|CDS|yafC	915	736	36	2.14797
U00096.3|b0209|AAC73314.1|CDS|yafD	801	622	116	8.18976
U00096.3|b0210|AAC73315.1|CDS|yafE	624	445	16	1.57893
U00096.3|b0211|AAC73316.1|CDS|mltD	1359	1180	779	28.9907
U00096.3|b0212|AAC73317.1|CDS|gloB	756	577	64	4.87088
U00096.3|b0213|AAC73318.2|CDS|yafS	723	544	43	3.47115
U00096.3|b0214|AAC73319.1|CDS|rnhA	468	289	62	9.42101
U00096.3|b0215|AAC73320.1|CDS|dnaQ	732	553	106	8.41753
U00096.3|b0216|NA|tRNA|aspV	77	4.17138	0	0
U00096.3|b0217|AAC73321.1|CDS|yafT	786	607	15	1.08519
U00096.3|b4586|ABP93434.1|CDS|ykfM	480	301	4	0.583576
U00096.3|b0218|NA|CDS|yafU	357	178	0	0
U00096.3|b4503|NA|CDS|yafF	273	94.0001	0	0
U00096.3|b0219|AAC73323.1|CDS|yafV	771	592	16	1.18687
U00096.3|b0220|AAC73324.1|CDS|ivy	474	295	85	12.6532
U00096.3|b0221|AAC73325.2|CDS|fadE	2445	2266	145	2.81004
U00096.3|b0222|AAC73326.1|CDS|gmhA	579	400	235	25.7995
U00096.3|b0223|AAC73327.1|CDS|yafJ	768	589	113	8.42494
U00096.3|b0224|AAC73328.1|CDS|yafK	741	562	138	10.7832
U00096.3|b0225|AAC73329.1|CDS|yafQ	279	100	24	10.5394
U00096.3|b0226|AAC73330.1|CDS|dinJ	261	82.002	48	25.7052
U00096.3|b0227|AAC73331.1|CDS|yafL	750	571	6	0.461444
U00096.3|b0228|AAC73332.1|CDS|rayT	498	319	14	1.92726
U00096.3|b0229|NA|CDS|lfhA	1713	1534	4	0.114509
U00096.3|b0230|NA|CDS|lafU	756	577	8	0.608861
U00096.3|b0231|AAC73335.1|CDS|dinB	1056	877	55	2.75402
U00096.3|b0232|AAC73336.1|CDS|yafN	294	115	7	2.67303
U00096.3|b0233|AAC73337.1|CDS|yafO	399	220	7	1.39727
U00096.3|b0234|AAC73338.1|CDS|yafP	453	274	8	1.28216
U00096.3|b0235|NA|CDS|ykfJ	207	31.3862	0	0
U00096.3|b0236|NA|CDS|prfH	501	322	2	0.272758
U00096.3|b0237|AAC73341.1|CDS|pepD	1458	1279	1110	38.1115
U00096.3|b0238|AAC73342.1|CDS|gpt	459	280	122	19.134
U00096.3|b0239|AAC73343.1|CDS|frsA	1245	1066	151	6.22047
U00096.3|b0240|NA|CDS|crl	1178	999	409.332	17.9934
U00096.3|b0241|AAC73345.1|CDS|phoE	1056	877	14	0.701023
U00096.3|b0242|AAC73346.1|CDS|proB	1104	925	329	15.6192
U00096.3|b0243|AAC73347.1|CDS|proA	1254	1075	314	12.827
U00096.3|b0244|NA|tRNA|thrW	76	4.14046	0	0
U00096.3|b4626|NA|CDS|ykfN	63	3.78007	0	0
U00096.3|b0245|AAC73348.1|CDS|ykfI	342	163	12	3.23294
U00096.3|b0246|AAC73349.1|CDS|yafW	318	139	9	2.84336
U00096.3|b4504|ABD18634.1|CDS|ykfH	222	43.8484	2	2.003
U00096.3|b0247|AAC73350.1|CDS|ykfG	477	298	13.93	2.05276
U00096.3|b0248|AAC73351.1|CDS|yafX	459	280	29	4.54824
U00096.3|b0249|AAC73352.1|CDS|ykfF	240	61.0822	10	7.18934
U00096.3|b0250|AAC73353.1|CDS|ykfB	468	289	36	5.47026
U00096.3|b0251|AAC73354.2|CDS|yafY	444	265	14	2.31999
U00096.3|b4627|NA|CDS|ykfL	222	43.8484	1	1.0015
U00096.3|b4628|NA|CDS|ykfK	192	21.9418	0	0
U00096.3|b0252|AAC73355.2|CDS|yafZ	822	643	17	1.16103
U00096.3|b0253|AAC73356.2|CDS|ykfA	864	685	19	1.21805
U00096.3|b0254|AAC73357.1|CDS|perR	894	715	22	1.3512
U00096.3|b4587|NA|CDS|insN	1912	1733	125.33	3.17586
U00096.3|b0256|AAC73359.1|CDS|insI1	1152	973	35.3393	1.59495
U00096.3|b0258|NA|CDS|ykfC	1108	929	15	0.709054
U00096.3|b0259|AAC73362.1|CDS|insH1	1017	838	13.9806	0.732632
U00096.3|b0260|AAC73363.2|CDS|mmuP	1404	1225	7	0.250938
U00096.3|b0261|AAC73364.1|CDS|mmuM	933	754	31	1.80549
U00096.3|b0262|AAC73365.2|CDS|afuC	1047	868	8	0.404738
U00096.3|b0263|NA|CDS|afuB	348	169	0	0
U00096.3|b0264|AAC73367.1|CDS|insB1	504	325	16.1268	2.17906
U00096.3|b0265|AAC73368.1|CDS|insA	276	97.0001	9.34685	4.23152
U00096.3|b4708|NA|CDS|insI1	174	14.6185	0	0
U00096.3|b4505|NA|CDS|insX	249	70.019	10	6.27173
U00096.3|b0266|NA|CDS|yagB	309	130	8	2.7024
U00096.3|b0267|AAC73370.1|CDS|yagA	1155	976	1	0.0449939
U00096.3|b0268|AAC73371.2|CDS|yagE	909	730	86	5.17344
U00096.3|b0269|AAC73372.1|CDS|yagF	1968	1789	93	2.28284
U00096.3|b0270|AAC73373.1|CDS|yagG	1383	1204	8	0.291788
U00096.3|b0271|AAC73374.1|CDS|yagH	1611	1432	21	0.643991
U00096.3|b0272|AAC73375.1|CDS|yagI	759	580	31	2.34713
U00096.3|b0273|AAC73376.1|CDS|argF	1005	826	25	1.32912
U00096.3|b4688|NA|CDS|ykgS	205	29.9375	3.82552	5.6115
U00096.3|b0274|AAC73377.1|CDS|insB1	504	325	16.1268	2.17906
U00096.3|b0275|AAC73378.1|CDS|insA	276	97.0001	9.34685	4.23152
U00096.3|b0276|NA|CDS|yagJ	828	649	11	0.744306
U00096.3|b0277|AAC73380.1|CDS|yagK	627	448	7	0.686157
U00096.3|b0278|AAC73381.1|CDS|yagL	699	520	9	0.760051
U00096.3|b0279|AAC73382.1|CDS|yagM	855	676	9	0.584655
U00096.3|b0280|AAC73383.1|CDS|yagN	441	262	54	9.05099
U00096.3|b0281|AAC73384.1|CDS|intF	1401	1222	220	7.90597
U00096.3|b4629|NA|tRNA|ptwF	49	3.46281	0	0
U00096.3|b4694|NA|CDS|yagP	339	160	18	4.94033
U00096.3|b4695|NA|CDS|ykgT	78	4.20281	0	0
U00096.3|b0283|AAC73386.1|CDS|paoD	957	778	15	0.846672
U00096.3|b0284|AAC73387.1|CDS|paoC	2199	2020	13	0.282615
U00096.3|b0285|AAC73388.1|CDS|paoB	957	778	3	0.169334
U00096.3|b0286|AAC73389.1|CDS|paoA	690	511	3	0.257813
U00096.3|b0287|AAC73390.1|CDS|yagU	615	436	89	8.96411
U00096.3|b0288|AAC73391.1|CDS|ykgJ	330	151	2	0.581643
U00096.3|b0289|AAC73392.2|CDS|ecpE	711	532	7	0.577817
U00096.3|b0290|AAC73393.1|CDS|ecpD	1644	1465	21	0.629485
U00096.3|b0291|AAC73394.1|CDS|ecpC	2526	2347	16	0.299372
U00096.3|b0292|AAC73395.1|CDS|ecpB	669	490	3	0.268862
U00096.3|b0293|AAC73396.1|CDS|ecpA	588	409	11	1.18106
U00096.3|b0294|AAC73397.1|CDS|ecpR	591	412	0	0
U00096.3|b0295|AAC73398.1|CDS|ykgL	228	49.4247	0	0
U00096.3|b4506|ABD18636.1|CDS|ykgO	141	8.14747	0	0
U00096.3|b0296|AAC73399.1|CDS|ykgM	264	85.0011	9	4.64967
U00096.3|b4671|ACO59990.1|CDS|ykgR	102	5.14791	0	0
U00096.3|b4630|NA|CDS|ykgP	90	4.62459	0	0
