target_id	length	eff_length	est_counts	tpm
U00096.3|b0044|AAC73155.1|CDS|fixX	288	109	0	0
U00096.3|b0045|AAC73156.1|CDS|yaaU	1332	1153	2	0.0861515
U00096.3|b0046|AAC73157.1|CDS|kefF	531	352	1	0.141098
U00096.3|b0047|AAC73158.1|CDS|kefC	1863	1684	9	0.265438
U00096.3|b0048|AAC73159.1|CDS|folA	480	301	3	0.495013
U00096.3|b0049|AAC73160.1|CDS|apaH	843	664	7	0.523591
U00096.3|b0050|AAC73161.1|CDS|apaG	378	199	0	0
U00096.3|b0051|AAC73162.1|CDS|rsmA	822	643	6	0.463449
U00096.3|b0052|AAC73163.1|CDS|pdxA	990	811	6	0.367445
U00096.3|b0053|AAC73164.1|CDS|surA	1287	1108	32	1.43441
U00096.3|b0054|AAC73165.1|CDS|lptD	2355	2176	28	0.639089
U00096.3|b0055|AAC73166.1|CDS|djlA	816	637	5	0.389846
U00096.3|b4659|NA|CDS|yabP	806	627	4	0.316851
U00096.3|b0058|AAC73169.1|CDS|rluA	660	481	15	1.54885
U00096.3|b0059|AAC73170.1|CDS|rapA	2907	2728	37	0.673627
U00096.3|b0060|AAC73171.1|CDS|polB	2352	2173	6	0.137137
U00096.3|b0061|AAC73172.1|CDS|araD	696	517	0	0
U00096.3|b0062|AAC73173.1|CDS|araA	1503	1324	1	0.0375123
U00096.3|b0063|AAC73174.1|CDS|araB	1701	1522	4	0.130529
U00096.3|b0064|AAC73175.1|CDS|araC	879	700	3	0.212856
U00096.3|b0065|AAC73176.1|CDS|yabI	765	586	9	0.762793
U00096.3|b0066|AAC73177.1|CDS|thiQ	699	520	1	0.0955122
U00096.3|b0067|AAC73178.1|CDS|thiP	1611	1432	9	0.312149
U00096.3|b0068|AAC73179.1|CDS|thiB	984	805	6	0.370184
U00096.3|b0069|AAC73180.1|CDS|sgrR	1656	1477	3	0.100879
U00096.3|b4662|ACO59989.1|CDS|sgrT	132	7.19434	0	0
U00096.3|b0070|AAT48123.1|CDS|setA	1179	1000	4	0.198665
U00096.3|b0071|AAC73182.1|CDS|leuD	606	427	4	0.465258
U00096.3|b0072|AAC73183.1|CDS|leuC	1401	1222	4	0.162574
U00096.3|b0073|AAC73184.2|CDS|leuB	1092	913	1	0.054399
U00096.3|b0074|AAC73185.1|CDS|leuA	1572	1393	3	0.106963
U00096.3|b0075|AAC73186.1|CDS|leuL	87	4.51079	0	0
U00096.3|b0076|AAC73187.2|CDS|leuO	945	766	2	0.129677
U00096.3|b0077|AAC73188.2|CDS|ilvI	1725	1546	13	0.417634
U00096.3|b0078|AAC73189.1|CDS|ilvH	492	313	0	0
U00096.3|b0080|AAC73191.1|CDS|cra	1005	826	8	0.48103
U00096.3|b0081|AAC73192.1|CDS|mraZ	459	280	11	1.95118
U00096.3|b0082|AAC73193.1|CDS|rsmH	942	763	19	1.23678
U00096.3|b0083|AAC73194.1|CDS|ftsL	366	187	8	2.12476
U00096.3|b0084|AAC73195.1|CDS|ftsI	1767	1588	23	0.719349
U00096.3|b0085|AAC73196.1|CDS|murE	1488	1309	12	0.455306
U00096.3|b0086|AAC73197.1|CDS|murF	1359	1180	8	0.336721
U00096.3|b0087|AAC73198.1|CDS|mraY	1083	904	6	0.329644
U00096.3|b0088|AAC73199.1|CDS|murD	1317	1138	11	0.480079
U00096.3|b0089|AAC73200.1|CDS|ftsW	1245	1066	10	0.465913
U00096.3|b0090|AAC73201.1|CDS|murG	1068	889	16	0.893882
U00096.3|b0091|AAC73202.1|CDS|murC	1476	1297	13	0.497812
U00096.3|b0092|AAC73203.1|CDS|ddlB	921	742	9	0.602422
U00096.3|b0093|AAC73204.1|CDS|ftsQ	831	652	34	2.58996
U00096.3|b0094|AAC73205.1|CDS|ftsA	1263	1084	26	1.19126
U00096.3|b0095|AAC73206.1|CDS|ftsZ	1152	973	38	1.93969
U00096.3|b0096|AAC73207.1|CDS|lpxC	918	739	84	5.64543
U00096.3|b0097|AAC73208.2|CDS|secM	513	334	11	1.63572
U00096.3|b0098|AAC73209.1|CDS|secA	2706	2527	25	0.491357
U00096.3|b0099|AAC73210.1|CDS|mutT	390	211	0	0
U00096.3|b0101|AAC73212.1|CDS|yacG	198	25.324	3	5.88371
U00096.3|b0102|AAC73213.1|CDS|zapD	744	565	2	0.17581
U00096.3|b0103|AAC73214.1|CDS|coaE	621	442	2	0.224735
U00096.3|b0104|AAC73215.1|CDS|guaC	1044	865	15	0.861266
U00096.3|b0106|AAC73217.1|CDS|hofC	1203	1024	8	0.388018
U00096.3|b0107|AAC73218.1|CDS|hofB	1386	1207	5	0.205743
U00096.3|b0108|AAC73219.1|CDS|ppdD	441	262	1	0.189566
U00096.3|b0109|AAC73220.1|CDS|nadC	894	715	2	0.138927
U00096.3|b0110|AAC73221.1|CDS|ampD	552	373	2	0.266307
U00096.3|b0111|AAC73222.1|CDS|ampE	855	676	7	0.514296
U00096.3|b0112|AAC73223.1|CDS|aroP	1374	1195	33	1.37154
U00096.3|b0113|AAC73224.1|CDS|pdhR	765	586	24	2.03412
U00096.3|b0114|AAC73225.1|CDS|aceE	2664	2485	908	18.1477
U00096.3|b0115|AAC73226.1|CDS|aceF	1893	1714	1090	31.5848
U00096.3|b0116|AAC73227.1|CDS|lpd	1425	1246	534	21.2856
U00096.3|b0117|AAC73228.1|CDS|yacH	1854	1675	2	0.0593031
U00096.3|b0118|AAC73229.1|CDS|acnB	2598	2419	111	2.27903
U00096.3|b0119|AAC73230.2|CDS|yacL	363	184	4	1.0797
U00096.3|b0120|AAC73231.1|CDS|speD	795	616	24	1.93505
U00096.3|b0121|AAC73232.1|CDS|speE	867	688	16	1.15503
U00096.3|b0122|AAC73233.2|CDS|yacC	348	169	5	1.46942
U00096.3|b0123|AAC73234.1|CDS|cueO	1551	1372	8	0.2896
U00096.3|b0124|AAC73235.1|CDS|gcd	2391	2212	24	0.538875
U00096.3|b0125|AAC73236.2|CDS|hpt	537	358	6	0.832397
U00096.3|b0126|AAC73237.1|CDS|can	663	484	11	1.12878
U00096.3|b0127|AAC73238.1|CDS|yadG	927	748	6	0.398393
U00096.3|b0128|AAC73239.1|CDS|yadH	771	592	6	0.503375
U00096.3|b0129|AAC73240.1|CDS|yadI	441	262	2	0.379132
U00096.3|b0130|AAC73241.1|CDS|yadE	1230	1051	6	0.283538
U00096.3|b0131|AAC73242.1|CDS|panD	381	202	4	0.983492
U00096.3|b0132|AAC73243.1|CDS|yadD	903	724	5	0.343
U00096.3|b0133|AAC73244.1|CDS|panC	852	673	16	1.18077
U00096.3|b0134|AAC73245.1|CDS|panB	795	616	6	0.483763
U00096.3|b0135|AAC73246.1|CDS|yadC	1239	1060	4	0.18742
U00096.3|b0136|AAC73247.1|CDS|yadK	597	418	3	0.356457
U00096.3|b0137|AAC73248.1|CDS|yadL	606	427	2	0.232629
U00096.3|b0138|AAC73249.2|CDS|yadM	570	391	0	0
U00096.3|b0139|AAC73250.1|CDS|htrE	2598	2419	10	0.205318
U00096.3|b0140|AAC73251.1|CDS|yadV	741	562	0	0
U00096.3|b0141|AAC73252.1|CDS|yadN	585	406	1	0.122331
U00096.3|b0142|AAC73253.1|CDS|folK	480	301	1	0.165004
U00096.3|b0143|AAC73254.2|CDS|pcnB	1398	1219	25	1.01859
U00096.3|b0144|AAC73255.3|CDS|gluQ	927	748	3	0.199197
U00096.3|b0145|AAC73256.1|CDS|dksA	456	277	25	4.48252
U00096.3|b0146|AAC73257.1|CDS|sfsA	705	526	7	0.660959
U00096.3|b0147|AAC73258.2|CDS|ligT	531	352	2	0.282195
U00096.3|b0148|AAC73259.2|CDS|hrpB	2430	2251	11	0.242705
U00096.3|b0149|AAC73260.1|CDS|mrcB	2535	2356	21	0.442697
U00096.3|b0150|AAC73261.1|CDS|fhuA	2244	2065	42	1.01016
U00096.3|b0151|AAC73262.1|CDS|fhuC	798	619	3	0.240709
U00096.3|b0152|AAC73263.1|CDS|fhuD	891	712	5	0.34878
U00096.3|b0153|AAC73264.1|CDS|fhuB	1983	1804	9	0.247781
U00096.3|b0154|AAC73265.1|CDS|hemL	1281	1102	27	1.21687
U00096.3|b0155|AAC73266.1|CDS|clcA	1422	1243	10	0.399568
U00096.3|b0156|AAC73267.1|CDS|erpA	345	166	7	2.09436
U00096.3|b0157|AAC73268.1|CDS|yadS	624	445	5	0.558049
U00096.3|b0158|AAC73269.1|CDS|btuF	801	622	4	0.319398
U00096.3|b0159|AAC73270.1|CDS|mtn	699	520	14	1.33717
U00096.3|b0160|AAC73271.1|CDS|dgt	1518	1339	6	0.222553
U00096.3|b0161|AAC73272.1|CDS|degP	1425	1246	52	2.07275
U00096.3|b0162|AAC73273.2|CDS|cdaR	1158	979	11	0.558049
U00096.3|b0163|AAC73274.1|CDS|yaeH	387	208	4	0.955122
U00096.3|b0164|AAC73275.2|CDS|yaeI	813	634	2	0.156676
U00096.3|b0166|AAC73277.1|CDS|dapD	825	646	15	1.15324
U00096.3|b0167|AAC73278.1|CDS|glnD	2673	2494	6	0.119486
U00096.3|b0168|AAC73279.1|CDS|map	795	616	15	1.20941
U00096.3|b0169|AAC73280.1|CDS|rpsB	726	547	1700	154.356
U00096.3|b0170|AAC73281.1|CDS|tsf	852	673	193	14.2431
U00096.3|b0171|AAC73282.1|CDS|pyrH	726	547	35	3.17792
U00096.3|b0172|AAC73283.1|CDS|frr	558	379	39	5.11078
U00096.3|b0173|AAC73284.1|CDS|dxr	1197	1018	10	0.487881
U00096.3|b0174|AAC73285.1|CDS|ispU	762	583	28	2.38535
U00096.3|b0175|AAC73286.2|CDS|cdsA	858	679	14	1.02405
U00096.3|b0176|AAC73287.1|CDS|rseP	1353	1174	58	2.4537
U00096.3|b0177|AAC73288.1|CDS|bamA	2433	2254	124	2.73231
U00096.3|b0178|AAC73289.1|CDS|skp	486	307	23	3.72093
U00096.3|b0179|AAC73290.1|CDS|lpxD	1026	847	59	3.45964
U00096.3|b0180|AAC73291.1|CDS|fabZ	456	277	15	2.68951
U00096.3|b0181|AAC73292.1|CDS|lpxA	789	610	19	1.54698
U00096.3|b0182|AAC73293.1|CDS|lpxB	1149	970	9	0.460822
U00096.3|b0183|AAC73294.1|CDS|rnhB	597	418	5	0.594095
U00096.3|b0184|AAC73295.1|CDS|dnaE	3483	3304	28	0.420901
U00096.3|b0185|AAC73296.1|CDS|accA	960	781	17	1.08109
U00096.3|b0186|AAC73297.1|CDS|ldcC	2142	1963	19	0.480724
U00096.3|b0187|AAC73298.2|CDS|yaeR	390	211	1	0.235385
U00096.3|b0188|AAC73299.1|CDS|tilS	1299	1120	6	0.26607
U00096.3|b0189|AAC73300.2|CDS|rof	255	76.0064	2	1.3069
U00096.3|b4406|AAT48124.1|CDS|yaeP	201	27.2129	0	0
U00096.3|b0190|AAC73301.1|CDS|yaeQ	546	367	0	0
U00096.3|b0191|AAC73302.1|CDS|arfB	423	244	2	0.407101
U00096.3|b0192|AAC73303.1|CDS|nlpE	711	532	4	0.373431
U00096.3|b0193|AAC73304.2|CDS|yaeF	825	646	5	0.384414
U00096.3|b0194|AAC73305.1|CDS|proS	1719	1540	37	1.19328
U00096.3|b0195|AAC73306.1|CDS|tsaA	708	529	1	0.0938872
U00096.3|b0196|AAC73307.1|CDS|rcsF	405	226	5	1.09881
U00096.3|b0197|AAC73308.1|CDS|metQ	816	637	9	0.701722
U00096.3|b0198|AAC73309.1|CDS|metI	654	475	3	0.313682
U00096.3|b0199|AAC73310.1|CDS|metN	1032	853	10	0.582255
U00096.3|b0200|AAC73311.1|CDS|gmhB	576	397	5	0.625521
U00096.3|b0201|NA|rRNA|rrsH	1542	1363	1.64297e+06	59868.3
U00096.3|b0202|NA|tRNA|ileV	77	4.17138	0	0
U00096.3|b0203|NA|tRNA|alaV	76	4.14046	0	0
U00096.3|b0204|NA|rRNA|rrlH	2904	2725	2.80429e+06	51111.4
U00096.3|b0205|NA|rRNA|rrfH	120	6.21	0	0
U00096.3|b0206|NA|tRNA|aspU	77	4.17138	0	0
U00096.3|b0207|AAC73312.1|CDS|dkgB	804	625	2	0.158932
U00096.3|b0208|AAC73313.1|CDS|yafC	915	736	2	0.134963
U00096.3|b0209|AAC73314.1|CDS|yafD	801	622	7	0.558946
U00096.3|b0210|AAC73315.1|CDS|yafE	624	445	1	0.11161
U00096.3|b0211|AAC73316.1|CDS|mltD	1359	1180	24	1.01016
U00096.3|b0212|AAC73317.1|CDS|gloB	756	577	3	0.25823
U00096.3|b0213|AAC73318.2|CDS|yafS	723	544	2	0.182597
U00096.3|b0214|AAC73319.1|CDS|rnhA	468	289	0	0
U00096.3|b0215|AAC73320.1|CDS|dnaQ	732	553	9	0.808313
U00096.3|b0216|NA|tRNA|aspV	77	4.17138	0	0
U00096.3|b0217|AAC73321.1|CDS|yafT	786	607	6	0.490936
U00096.3|b4586|ABP93434.1|CDS|ykfM	480	301	1	0.165004
U00096.3|b0218|NA|CDS|yafU	357	178	1	0.279024
U00096.3|b4503|NA|CDS|yafF	273	94.0001	1	0.528364
U00096.3|b0219|AAC73323.1|CDS|yafV	771	592	4	0.335583
U00096.3|b0220|AAC73324.1|CDS|ivy	474	295	5	0.841802
U00096.3|b0221|AAC73325.2|CDS|fadE	2445	2266	5	0.10959
U00096.3|b0222|AAC73326.1|CDS|gmhA	579	400	8	0.993327
U00096.3|b0223|AAC73327.1|CDS|yafJ	768	589	5	0.421616
U00096.3|b0224|AAC73328.1|CDS|yafK	741	562	5	0.441871
U00096.3|b0225|AAC73329.1|CDS|yafQ	279	100	3	1.48999
U00096.3|b0226|AAC73330.1|CDS|dinJ	261	82.002	3	1.81702
U00096.3|b0227|AAC73331.1|CDS|yafL	750	571	2	0.173963
U00096.3|b0228|AAC73332.1|CDS|rayT	498	319	0	0
U00096.3|b0229|NA|CDS|lfhA	1713	1534	9	0.291393
U00096.3|b0230|NA|CDS|lafU	756	577	0	0
U00096.3|b0231|AAC73335.1|CDS|dinB	1056	877	5	0.28316
U00096.3|b0232|AAC73336.1|CDS|yafN	294	115	1	0.431881
U00096.3|b0233|AAC73337.1|CDS|yafO	399	220	0	0
U00096.3|b0234|AAC73338.1|CDS|yafP	453	274	1	0.181264
U00096.3|b0235|NA|CDS|ykfJ	207	31.3862	0	0
U00096.3|b0236|NA|CDS|prfH	501	322	3	0.46273
U00096.3|b0237|AAC73341.1|CDS|pepD	1458	1279	15	0.582482
U00096.3|b0238|AAC73342.1|CDS|gpt	459	280	7	1.24166
U00096.3|b0239|AAC73343.1|CDS|frsA	1245	1066	13	0.605687
U00096.3|b0240|NA|CDS|crl	1178	999	26.4185	1.31342
U00096.3|b0241|AAC73345.1|CDS|phoE	1056	877	2	0.113264
U00096.3|b0242|AAC73346.1|CDS|proB	1104	925	13	0.698013
U00096.3|b0243|AAC73347.1|CDS|proA	1254	1075	10	0.462012
U00096.3|b0244|NA|tRNA|thrW	76	4.14046	0	0
U00096.3|b4626|NA|CDS|ykfN	63	3.78007	0	0
U00096.3|b0245|AAC73348.1|CDS|ykfI	342	163	6	1.82821
U00096.3|b0246|AAC73349.1|CDS|yafW	318	139	5	1.78656
U00096.3|b4504|ABD18634.1|CDS|ykfH	222	43.8484	0	0
U00096.3|b0247|AAC73350.1|CDS|ykfG	477	298	9	1.49999
U00096.3|b0248|AAC73351.1|CDS|yafX	459	280	20	3.5476
U00096.3|b0249|AAC73352.1|CDS|ykfF	240	61.0822	3	2.43932
U00096.3|b0250|AAC73353.1|CDS|ykfB	468	289	10	1.71856
U00096.3|b0251|AAC73354.2|CDS|yafY	444	265	3	0.56226
U00096.3|b4627|NA|CDS|ykfL	222	43.8484	1	1.13268
U00096.3|b4628|NA|CDS|ykfK	192	21.9418	0	0
U00096.3|b0252|AAC73355.2|CDS|yafZ	822	643	9	0.695174
U00096.3|b0253|AAC73356.2|CDS|ykfA	864	685	3	0.217517
U00096.3|b0254|AAC73357.1|CDS|perR	894	715	3	0.20839
U00096.3|b4587|NA|CDS|insN	1912	1733	3.12908	0.0896767
U00096.3|b0256|AAC73359.1|CDS|insI1	1152	973	1.56958	0.0801185
U00096.3|b0258|NA|CDS|ykfC	1108	929	5	0.267311
U00096.3|b0259|AAC73362.1|CDS|insH1	1017	838	4.10333e-05	2.43195e-06
U00096.3|b0260|AAC73363.2|CDS|mmuP	1404	1225	6	0.243264
U00096.3|b0261|AAC73364.1|CDS|mmuM	933	754	2	0.131741
U00096.3|b0262|AAC73365.2|CDS|afuC	1047	868	2	0.114439
U00096.3|b0263|NA|CDS|afuB	348	169	1	0.293884
U00096.3|b0264|AAC73367.1|CDS|insB1	504	325	0	0
U00096.3|b0265|AAC73368.1|CDS|insA	276	97.0001	0	0
U00096.3|b4708|NA|CDS|insI1	174	14.6185	0	0
U00096.3|b4505|NA|CDS|insX	249	70.019	0	0
U00096.3|b0266|NA|CDS|yagB	309	130	0	0
U00096.3|b0267|AAC73370.1|CDS|yagA	1155	976	0	0
U00096.3|b0268|AAC73371.2|CDS|yagE	909	730	0	0
U00096.3|b0269|AAC73372.1|CDS|yagF	1968	1789	1	0.0277621
U00096.3|b0270|AAC73373.1|CDS|yagG	1383	1204	2	0.0825022
U00096.3|b0271|AAC73374.1|CDS|yagH	1611	1432	2	0.0693664
U00096.3|b0272|AAC73375.1|CDS|yagI	759	580	8	0.685053
U00096.3|b0273|AAC73376.1|CDS|argF	1005	826	3	0.180386
U00096.3|b4688|NA|CDS|ykgS	205	29.9375	0	0
U00096.3|b0274|AAC73377.1|CDS|insB1	504	325	0	0
U00096.3|b0275|AAC73378.1|CDS|insA	276	97.0001	0	0
U00096.3|b0276|NA|CDS|yagJ	828	649	2	0.153055
U00096.3|b0277|AAC73380.1|CDS|yagK	627	448	1	0.110862
U00096.3|b0278|AAC73381.1|CDS|yagL	699	520	2	0.191024
U00096.3|b0279|AAC73382.1|CDS|yagM	855	676	3	0.220413
U00096.3|b0280|AAC73383.1|CDS|yagN	441	262	1	0.189566
U00096.3|b0281|AAC73384.1|CDS|intF	1401	1222	17	0.690939
U00096.3|b4629|NA|tRNA|ptwF	49	3.46281	0	0
U00096.3|b4694|NA|CDS|yagP	339	160	8	2.48332
U00096.3|b4695|NA|CDS|ykgT	78	4.20281	0	0
U00096.3|b0283|AAC73386.1|CDS|paoD	957	778	15	0.957577
U00096.3|b0284|AAC73387.1|CDS|paoC	2199	2020	6	0.147524
U00096.3|b0285|AAC73388.1|CDS|paoB	957	778	1	0.0638385
U00096.3|b0286|AAC73389.1|CDS|paoA	690	511	0	0
U00096.3|b0287|AAC73390.1|CDS|yagU	615	436	1	0.113914
U00096.3|b0288|AAC73391.1|CDS|ykgJ	330	151	0	0
U00096.3|b0289|AAC73392.2|CDS|ecpE	711	532	1	0.0933578
U00096.3|b0290|AAC73393.1|CDS|ecpD	1644	1465	5	0.16951
U00096.3|b0291|AAC73394.1|CDS|ecpC	2526	2347	4	0.0846465
U00096.3|b0292|AAC73395.1|CDS|ecpB	669	490	2	0.20272
U00096.3|b0293|AAC73396.1|CDS|ecpA	588	409	3	0.364301
U00096.3|b0294|AAC73397.1|CDS|ecpR	591	412	0	0
U00096.3|b0295|AAC73398.1|CDS|ykgL	228	49.4247	1	1.00489
U00096.3|b4506|ABD18636.1|CDS|ykgO	141	8.14747	0	0
U00096.3|b0296|AAC73399.1|CDS|ykgM	264	85.0011	0	0
U00096.3|b4671|ACO59990.1|CDS|ykgR	102	5.14791	0	0
U00096.3|b4630|NA|CDS|ykgP	90	4.62459	0	0
U00096.3|b0297|NA|CDS|eaeH	872	693	1	0.0716686
